marker_id,segment,corner_a,corner_b,length_colmap_units,length_metric_m,scale_m_per_colmap_unit,used_for_scale,scale_abs_dev_from_median
0,side_01,0,1,0.24360886067061643,0.17,0.6978399699092105,yes,0.012711272084721226
0,side_12,1,2,0.2463141842505537,0.17,0.6901754379970014,yes,0.005046740172512165
0,side_23,2,3,0.24455735205193735,0.17,0.6951334669501027,yes,0.010004769125613433
0,side_30,3,0,0.24613642578882877,0.17,0.6906738791512739,yes,0.0055451813267846095
0,diag_02,0,2,0.3465771704981363,0.2404163056034262,0.693687657666185,yes,0.008558959841695746
0,diag_13,1,3,0.3468217382409711,0.2404163056034262,0.6931984910253387,yes,0.00806979320084944
1,side_01,0,1,0.2509515224102356,0.17,0.6774216723901659,yes,0.0077070254343233335
1,side_12,1,2,0.25038070808975454,0.17,0.6789660485306229,yes,0.00616264929386634
1,side_23,2,3,0.251797466258597,0.17,0.6751457928707246,yes,0.009982904953764637
1,side_30,3,0,0.2506678262909359,0.17,0.678188351953436,yes,0.0069403458710532995
1,diag_02,0,2,0.3556681217806893,0.2404163056034262,0.6759568566329675,yes,0.009171841191521812
1,diag_13,1,3,0.3541220542433239,0.2404163056034262,0.678908028242239,yes,0.0062206695822503155
2,side_01,0,1,0.24825327718191748,0.17,0.6847845149509375,yes,0.00034418287355175714
2,side_12,1,2,0.24817778514136518,0.17,0.6849928163520593,yes,0.00013588147242993287
2,side_23,2,3,0.24763327826029677,0.17,0.68649900851091,yes,0.0013703106864206838
2,side_30,3,0,0.2484779007706659,0.17,0.6841654709442451,yes,0.0009632268802441946
2,diag_02,0,2,0.3503213937216368,0.2404163056034262,0.6862735474113223,yes,0.00114484958683303
2,diag_13,1,3,0.35150327780148494,0.2404163056034262,0.6839660418165538,yes,0.0011626560079354142
3,side_01,0,1,0.24654856205793624,0.17,0.6895193327473225,yes,0.004390634922833203
3,side_12,1,2,0.2470867931036187,0.17,0.6880173475265776,yes,0.002888649702088353
3,side_23,2,3,0.2459355025395028,0.17,0.6912381427024517,yes,0.006109444877962389
3,side_30,3,0,0.24518170493488547,0.17,0.6933633161787012,yes,0.008234618354211909
3,diag_02,0,2,0.3511351611466747,0.2404163056034262,0.6846830856195586,yes,0.00044561220493066767
3,diag_13,1,3,0.3451607461147843,0.2404163056034262,0.6965343200512001,yes,0.011405622226710821
4,side_01,0,1,0.2503948357511342,0.17,0.678927740222893,yes,0.006200957601596224
4,side_12,1,2,0.24727851737888018,0.17,0.6874839019660005,yes,0.002355204141511247
4,side_23,2,3,0.24949282549303092,0.17,0.6813823189667176,yes,0.003746378857771626
4,side_30,3,0,0.2470284365697366,0.17,0.6881798806673364,yes,0.003051182842847111
4,diag_02,0,2,0.35180305447806315,0.2404163056034262,0.6833832240601466,yes,0.0017454737643426421
4,diag_13,1,3,0.35120878101344355,0.2404163056034262,0.6845395633608135,yes,0.0005891344636758111
5,side_01,0,1,0.2440935265694873,0.17,0.6964543566115642,yes,0.011325658787074921
5,side_12,1,2,0.24538113775186463,0.17,0.6927997871291482,yes,0.0076710893046589845
5,side_23,2,3,0.24355061111265405,0.17,0.6980068710292281,yes,0.01287817320473883
5,side_30,3,0,0.24653383987339386,0.17,0.6895605085585922,yes,0.004431810734102926
5,diag_02,0,2,0.34456840262988375,0.2404163056034262,0.6977317240015999,yes,0.012603026177110621
5,diag_13,1,3,0.34807939787181325,0.2404163056034262,0.6906938677593438,yes,0.005565169934854564
6,side_01,0,1,0.24609048565436772,0.17,0.690802814046065,yes,0.0056741162215757646
6,side_12,1,2,0.2479305102341332,0.17,0.6856759978409293,yes,0.0005473000164399888
6,side_23,2,3,0.24577229870501957,0.17,0.691697155846018,yes,0.0065684580215287225
6,side_30,3,0,0.2480351071430558,0.17,0.685386846878702,yes,0.0002581490542127307
6,diag_02,0,2,0.3499698542985529,0.2404163056034262,0.6869628988053681,yes,0.0018342009808788307
6,diag_13,1,3,0.34852901800948566,0.2404163056034262,0.6898028375843385,yes,0.004674139759849205
7,side_01,0,1,0.24734232323075994,0.17,0.687306554654608,yes,0.0021778568301187295
7,side_12,1,2,0.24625726353789745,0.17,0.6903349674144255,yes,0.005206269589936197
7,side_23,2,3,0.2481587290504018,0.17,0.6850454169011823,yes,8.328092330700532e-05
7,side_30,3,0,0.24534360535189687,0.17,0.692905770892902,yes,0.007777073068412688
7,diag_02,0,2,0.34908972843284447,0.2404163056034262,0.6886948713235367,yes,0.0035661734990474203
7,diag_13,1,3,0.348893199796622,0.2404163056034262,0.6890828074137602,yes,0.003954109589270893
8,side_01,0,1,0.2443916478981509,0.17,0.6956047862603174,yes,0.010476088435828146
8,side_12,1,2,0.24519184767879748,0.17,0.6933346341216893,yes,0.008205936297200012
8,side_23,2,3,0.2425121820787159,0.17,0.7009957130517284,yes,0.0158670152272391
8,side_30,3,0,0.24663397292084865,0.17,0.6892805479582389,yes,0.004151850133749635
8,diag_02,0,2,0.34455982613985203,0.2404163056034262,0.6977490913460253,yes,0.012620393521535989
8,diag_13,1,3,0.34742420259578993,0.2404163056034262,0.691996423413075,yes,0.006867725588585727
9,side_01,0,1,0.2485867999216178,0.17,0.6838657565631115,yes,0.0012629412613777147
9,side_12,1,2,0.2496569394659361,0.17,0.680934406885154,yes,0.00419429093933521
9,side_23,2,3,0.24702152027876434,0.17,0.6881991488359177,yes,0.0030704510114284433
9,side_30,3,0,0.24974784653623888,0.17,0.6806865498851566,yes,0.004442147939332619
9,diag_02,0,2,0.3518422359905547,0.2404163056034262,0.6833071218029669,yes,0.0018215760215223309
9,diag_13,1,3,0.3516592949515917,0.2404163056034262,0.683662593467126,yes,0.0014661043573632737
10,side_01,0,1,0.249804716827337,0.17,0.6805315854684307,yes,0.00459711235605853
10,side_12,1,2,0.2481365189874406,0.17,0.6851067335582496,yes,2.1964266239682395e-05
10,side_23,2,3,0.2484645915908811,0.17,0.6842021187466423,yes,0.0009265790778469896
10,side_30,3,0,0.2481206096791136,0.17,0.685150662090729,yes,2.1964266239682395e-05
10,diag_02,0,2,0.3542174208948357,0.2404163056034262,0.6787252445011841,yes,0.006403453323305164
