marker_id,corner_idx,status,x_colmap,y_colmap,z_colmap,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,note
0,0,OK,0.038814270501206186,3.090648711901769,-4.218496744413467,68,68,0.39306428528862236,0.38812551143478297,0.7016432378337262,
0,1,OK,-0.20290959737106432,3.097822505701898,-4.238870272360937,68,68,0.6728037991971123,0.5199897389147642,2.3088796988391342,
0,2,OK,-0.21289025437080067,3.2690340115106418,-4.063159612937781,68,68,0.6197223150064384,0.4747998548183989,3.1438585568729103,
0,3,OK,0.029543178354570918,3.2598747514993667,-4.040957146259031,68,68,0.5073021801140851,0.4862231397347091,1.4948643680472409,
1,0,OK,1.1872537034886954,2.319649788854582,-3.7305705648220604,18,18,1.4952557923490717,1.5444543859825042,2.9682660147513933,
1,1,OK,1.4370754945927593,2.3077918331035927,-3.7086902799119845,18,18,0.888305545395028,0.7953306354038161,1.8476747102522113,
1,2,OK,1.4639416727765369,2.3974409584543643,-3.9414302330936435,18,18,1.2597957139856881,1.0860831150197714,2.7082806072864147,
1,3,OK,1.2136687183891455,2.4087806040218953,-3.964075519369395,18,18,1.2816581679941133,1.0838391217914238,3.0988980597447258,
2,0,OK,1.0292617987512516,2.3787594638322385,-2.0056833276466226,14,14,0.3434803303087472,0.3619139896889112,0.701124999599635,
2,1,OK,1.2759183337447946,2.367821352862831,-1.9901756070315546,14,14,0.3580903423954063,0.31905784040121354,0.6939429421693578,
2,2,OK,1.2862689232505689,2.6146573927631978,-1.99896201995169,14,14,0.5429374267187611,0.5271657571176912,1.1164474409948673,
2,3,OK,1.0404740957034144,2.625850979573241,-2.0167420731155925,14,14,0.4608397023430585,0.3999014629272168,0.9056027343100115,
3,0,OK,-1.5217891010036553,2.317566270169038,-0.6067474699965417,27,27,0.6448398705154311,0.6058863380420138,2.0977598122285634,
3,1,OK,-1.5485201876403158,2.232855765597769,-0.3782815677598814,27,27,0.7140014449979146,0.6377449689887732,1.389740948306779,
3,2,OK,-1.5467374109890586,2.4616767580061527,-0.28904462424325034,27,27,0.7411092979655746,0.6539128449394909,1.3458741506979637,
3,3,OK,-1.5201151128184656,2.5454494520523627,-0.5180260128095072,27,27,1.02149482112473,1.0798627902331839,1.6857972479165366,
4,0,OK,-1.616045113851793,0.36945372994223385,-0.4114945332823165,34,34,0.5199650673230443,0.4292530412004336,1.3334792260737078,
4,1,OK,-1.6410019818166215,0.28199818165537244,-0.17941315390078044,34,34,0.5287316932037118,0.510948186012524,1.7318095368377469,
4,2,OK,-1.640082481038782,0.5126380858813027,-0.09278458459012395,34,34,0.688702212945276,0.6144581469764152,1.8082827052782706,
4,3,OK,-1.615112223251655,0.5994754406237903,-0.3242185959854617,34,34,0.6495931287354212,0.5413349615176231,1.5963865600632905,
5,0,OK,1.2490650799721745,0.8108925187779247,2.130407511409545,26,26,0.44678270550743815,0.4494384605063959,0.9608049176609015,
5,1,OK,1.491232956831191,0.8013410630530428,2.1454520191672737,26,26,0.5749953131909646,0.5039414022284205,1.3432722201682579,
5,2,OK,1.5000703661787875,1.0453773154556,2.1306758983411442,26,26,0.43934801950955266,0.3494223817529366,1.1964044860445786,
5,3,OK,1.2580574876810862,1.0559954230959594,2.1141216395927005,26,26,0.40063062510117436,0.3859483871573919,0.9311185470476725,
6,0,OK,-0.9156798762056495,0.4896072462561598,1.8893492020253724,25,25,0.35512645436842133,0.310608149120648,0.636857741641147,
6,1,OK,-0.6727317980724101,0.4797682575305866,1.919827091102813,25,25,0.4607071265478156,0.36822928291700724,0.9602381380051841,
6,2,OK,-0.6580805264917127,0.7253084163616224,1.893863215233752,25,25,0.6547583112526842,0.6100074004731588,1.0919464388718434,
6,3,OK,-0.901717298950341,0.7355780468832844,1.8682986776914987,25,25,0.43880083659213076,0.4073390365613587,1.0168304164080004,
7,0,OK,-1.549062356327054,0.5155606825552622,1.8291509961177244,33,33,0.408503788721013,0.4008177811614439,0.9422824727475505,
7,1,OK,-1.3037088554523397,0.5052113108626406,1.8536232455356207,33,33,0.45403277475215165,0.38143734406346974,1.8656589880682282,
7,2,OK,-1.291982266575371,0.7501337198457904,1.8408646768049168,33,33,0.6257440340350917,0.6128807721359907,1.3845196870264775,
7,3,OK,-1.5383650746364719,0.7597376762438187,1.8186085749053749,33,33,0.47592832853083883,0.45729016410204804,0.9330505428208206,
8,0,OK,0.4753372026207756,0.029058529224588545,2.927707523782624,35,35,0.4192346784271912,0.3836249241405404,1.3354244055864157,
8,1,OK,0.7181078640477621,0.019314139740597296,2.9390320493464155,35,35,0.7392629329649919,0.615025861777387,1.9884247939903406,
8,2,OK,0.7267315085352017,0.2619252948620351,2.9140853864636522,35,35,1.158893432790727,1.094601498313364,3.936340622111276,
8,3,OK,0.4857648712954388,0.2736965513122387,2.9100077453524804,35,35,0.5524408031610413,0.44843004285465177,1.690754922937203,
9,0,OK,-0.7844996428736121,-0.09873035661531633,3.237482411935488,13,13,0.38918815608933277,0.4141496027232828,0.8603538249468515,
9,1,OK,-1.0306689277722838,-0.08844725222100175,3.2132395407996786,13,13,0.399801613202994,0.45449520033136975,0.66481277851929,
9,2,OK,-1.0403611221456484,0.08421300586104316,3.3918931910337924,13,13,0.3010310863827039,0.3130271798767804,0.6138277165205395,
9,3,OK,-0.7965731332488221,0.06856443676691634,3.4211222319155126,13,13,0.30964930401788265,0.30498511914847865,0.5283369955953255,
10,0,OK,1.3468749308548702,-0.17856422262635854,3.4355418500607393,21,21,0.39250399186982365,0.43196722576822133,0.8147830248623819,
10,1,OK,1.1000169857973625,-0.16804492302247812,3.4108890024265115,21,21,0.4823093577760357,0.47823288294352895,0.8375711537174104,
10,2,OK,1.088428552801981,0.00936769488885141,3.5826087207831736,21,21,0.5062237202457548,0.4403762315231661,1.348553159899721,
10,3,OK,1.3338882854890257,-0.002586845370791341,3.6084675302245266,21,21,0.47330532247362583,0.47240431916707637,1.194144758809527,
11,0,OK,-0.21893328113012897,-0.6453706748459457,4.54242495515561,11,11,0.4323885607189062,0.40738181275056196,1.4227895977974847,
11,1,OK,-0.4685830326420727,-0.6366149687086724,4.519613983843133,11,11,0.4393529467868127,0.3364618997782496,1.4199864295082232,
11,2,OK,-0.49583747557212343,-0.7250209987121459,4.755041167477271,11,11,0.40458788432804993,0.38238838229245026,0.7744191882524041,
11,3,OK,-0.24669025671744824,-0.7339156014780729,4.777546171743623,11,11,0.5761611081935535,0.48292314539827,1.4823957885599877,
12,0,OK,1.0940659239179538,-0.7609443425565388,4.976679340022136,19,19,0.6703670765316116,0.6144441223558064,1.1052687726016062,
12,1,OK,1.1197561338513,-0.671657750182945,4.743725143323547,19,19,0.6465968813417049,0.6139776617043786,1.3274118106261412,
12,2,OK,1.023688581335739,-0.4544373885387712,4.816410295256147,19,19,0.6268813348620536,0.5585349775610514,1.351896930602481,
12,3,OK,0.9976747753240797,-0.5439365604645895,5.048874190660944,19,19,0.8460447204315038,0.7976273657155395,1.712809483707916,
13,0,OK,-1.2922091841943335,-0.2734901462364893,4.64575532302529,10,10,0.5383498751610656,0.48182546932214343,1.4201488833182416,
13,1,OK,-1.539507820434557,-0.26387224130561615,4.6215058181740485,10,10,0.64226815820871,0.5367561187305256,1.3358992343455525,
13,2,OK,-1.5659241532688981,-0.3521335704982369,4.856946016756704,10,10,0.4053036901607977,0.3807716460997639,0.6492150502757066,
13,3,OK,-1.3179169811821725,-0.3614021072467397,4.879746954374368,10,10,0.5799415975547776,0.5480541405940941,1.2026156289868175,
14,0,OK,-0.6005602473738777,2.9898011173492005,-0.4086218856983224,30,30,0.5031326585608505,0.5158063852734809,1.6505448707687698,
14,1,OK,-0.626244437459745,2.901955639139719,-0.17844950921007563,30,30,0.6436214537023549,0.6027488588062526,1.4560544062748355,
14,2,OK,-0.3813156271745047,2.892504025234416,-0.15511809620374928,30,30,0.755790352765742,0.6938954206569041,1.6950930993901479,
14,3,OK,-0.3563637476399318,2.9800143411344306,-0.38637336078266277,30,30,0.5292463296852101,0.49271206483931795,1.16266663720801,
