pair,method,root_cam,target_cam,root_marker,target_marker,root_frame,target_frame,translation_error_m,rotation_error_deg,est_x,est_y,est_z,gt_x,gt_y,gt_z,root_static_dist_m,target_static_dist_m,root_moving_dist_m,target_moving_dist_m,root_moving_score,target_moving_score
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,11,32,130,0.7995061187241538,8.264280704047904,2.7241194368048127,-2.4056875266160347,8.610611990069833,2.898374813490835,-3.101877728211797,8.2582424386392,1.2934678521907848,2.0590060000970323,0.7981680205923121,0.9020206749447832,39.292631453473774,30.11197707900185
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,11,32,130,1.9471676633275692,9.107020025345905,1.1315724435304344,-2.4828202389329275,8.793629326392907,2.898374813490835,-3.101877728211797,8.2582424386392,1.2934678521907848,2.0590060000970323,0.7981680205923121,0.9020206749447832,39.292631453473774,30.11197707900185
