scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
yaw_0deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,60,2.340087,164.009,13.938,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_0deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_0deg_camera_2_aruco_gray.png
yaw_10deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.888776,18.878,13.144,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_10deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_10deg_camera_2_aruco_gray.png
yaw_20deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,48,2.366273,166.627,54.721,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_20deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_20deg_camera_2_aruco_gray.png
yaw_30deg,yaw,aruco,true,valid,aruco/gray,aruco/gray,64,64,0.759982,5.998,5.847,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_30deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_30deg_camera_2_aruco_gray.png
yaw_35deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,44,48,0.499535,20.047,2.376,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_35deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_35deg_camera_2_aruco_gray.png
yaw_40deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,48,36,0.490159,20.984,2.493,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_40deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_40deg_camera_2_aruco_gray.png
yaw_45deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,48,40,0.500495,19.951,2.211,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_45deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_45deg_camera_2_aruco_gray.png
yaw_50deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,44,16,1.650121,95.012,23.363,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_50deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/yaw/debug_images/yaw_50deg_camera_2_aruco_gray.png
