camera_id,productive_algorithm,productive_path,productive_bottleneck_score,v2_algorithm,v2_path,v2_bottleneck_score,diagnostic_algorithm,diagnostic_path,diagnostic_bottleneck_score,translation_difference_m,rotation_difference_deg,productive_v2_translation_difference_m,productive_v2_rotation_difference_deg
cam_edge_0,legacy_maximum_bottleneck_v1,observer:cam_edge_3 -> marker:2 -> observer:cam_edge_1 -> marker:7 -> observer:cam_edge_0,7.67255522330154,maximum_bottleneck_v2,observer:cam_edge_3 -> marker:2 -> observer:cam_edge_1 -> marker:7 -> observer:cam_edge_0,7.67255522330154,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_1 -> marker:7 -> observer:cam_edge_0,7.67255522330154,0.04663299566954092,1.8520271149099443,0.0,0.0
cam_edge_1,legacy_maximum_bottleneck_v1,observer:cam_edge_3 -> marker:2 -> observer:cam_edge_1,9.760939671081772,maximum_bottleneck_v2,observer:cam_edge_3 -> marker:2 -> observer:cam_edge_1,9.760939671081772,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_1,9.1577423972267,0.09365317308912365,1.8520271149099443,0.0,0.0
cam_edge_3,legacy_maximum_bottleneck_v1,observer:cam_edge_3,9.760939671081772,maximum_bottleneck_v2,observer:cam_edge_3,9.760939671081772,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_3,9.760939671081772,0.0,0.0,0.0,0.0
