pair,method,root_cam,target_cam,root_marker,target_marker,root_frame,target_frame,translation_error_m,rotation_error_deg,est_x,est_y,est_z,gt_x,gt_y,gt_z,root_static_dist_m,target_static_dist_m,root_moving_dist_m,target_moving_dist_m,root_moving_score,target_moving_score
cam3_to_cam0,COLMAP_motion,cam_edge_3,cam_edge_0,3,4,61,71,0.17389589169298642,3.840942499264717,2.0528280950405846,-1.0139954967374813,3.0834077697420303,2.059231906455514,-1.1652968333631528,2.9979286618714744,4.420643217084601,2.5437140555813604,1.9752820937739977,1.3453094067620852,1698.39409134,7709.88645539
cam3_to_cam0,COLMAP_motion,cam_edge_3,cam_edge_0,7,4,71,71,0.2141699947838311,2.5643204302577103,1.8494399307147118,-1.1228665627844647,2.9904596780653394,2.059231906455514,-1.1652968333631528,2.9979286618714744,5.713580653871969,2.5437140555813604,2.2279349331181133,1.3453094067620852,1709.91180535,7709.88645539
cam3_to_cam0,GT_motion,cam_edge_3,cam_edge_0,3,4,61,71,0.11970363313425952,10.939556816376305,2.0381980898759693,-1.059224368743757,2.9465947491508713,2.059231906455514,-1.1652968333631528,2.9979286618714744,4.420643217084601,2.5437140555813604,1.9752820937739977,1.3453094067620852,1698.39409134,7709.88645539
cam3_to_cam0,GT_motion,cam_edge_3,cam_edge_0,7,4,71,71,0.21416999478383134,2.5643204302577103,1.8494399307147116,-1.1228665627844645,2.99045967806534,2.059231906455514,-1.1652968333631528,2.9979286618714744,5.713580653871969,2.5437140555813604,2.2279349331181133,1.3453094067620852,1709.91180535,7709.88645539
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,3,0,61,41,1.1248640181380196,7.936303887264987,3.735069340983166,-2.393675664504854,8.510653143497816,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,8.769124557170892,1.9752820937739977,1.5132459699765985,1698.39409134,5463.11420529
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,7,0,71,41,1.2873426223093931,11.396102188839697,4.000002625079901,-2.4358490298636983,8.266784389508134,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,8.769124557170892,2.2279349331181133,1.5132459699765985,1709.91180535,5463.11420529
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,0,71,41,0.6654440572141395,4.940621257251236,3.4497734424442834,-2.7313825826574334,8.21940054900284,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,8.769124557170892,2.2279349331181133,1.5132459699765985,1709.91180535,5463.11420529
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,0,61,41,1.7156364634229468,12.71293687561151,4.32918601819697,-2.1797087721977872,8.044251346119426,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,8.769124557170892,1.9752820937739977,1.5132459699765985,1698.39409134,5463.11420529
