camera_id,productive_algorithm,productive_path,productive_bottleneck_score,v2_algorithm,v2_path,v2_bottleneck_score,diagnostic_algorithm,diagnostic_path,diagnostic_bottleneck_score,translation_difference_m,rotation_difference_deg,productive_v2_translation_difference_m,productive_v2_rotation_difference_deg
camera_back_left,legacy_maximum_bottleneck_v1,observer:camera_center_left -> marker:2 -> observer:camera_back_left,1.5001483600425238,maximum_bottleneck_v2,observer:camera_center_left -> marker:2 -> observer:camera_back_left,1.5001483600425238,unweighted_first_hit_bfs_diagnostic,observer:camera_back_left,0.660250890329944,3.9322812845866575,55.23399849394657,0.0,0.0
camera_center_left,legacy_maximum_bottleneck_v1,observer:camera_center_left,2.174621328348062,maximum_bottleneck_v2,observer:camera_center_left,2.174621328348062,unweighted_first_hit_bfs_diagnostic,observer:camera_center_left,2.174621328348062,0.0,0.0,0.0,0.0
camera_center_right,legacy_maximum_bottleneck_v1,observer:camera_center_left -> marker:37 -> observer:camera_center_right,2.174621328348062,maximum_bottleneck_v2,observer:camera_center_left -> marker:37 -> observer:camera_center_right,2.174621328348062,unweighted_first_hit_bfs_diagnostic,observer:camera_center_left -> marker:37 -> observer:camera_center_right,2.174621328348062,0.0,0.0,0.0,0.0
