method,label,pair,from_camera,to_camera,translation_error_cm,rotation_error_deg,gt_baseline_m,estimated_baseline_m,baseline_error_cm,direction_error_deg,gt_x_m,gt_y_m,gt_z_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,gt_rvec_x,gt_rvec_y,gt_rvec_z,estimated_x_m,estimated_y_m,estimated_z_m,estimated_roll_deg,estimated_pitch_deg,estimated_yaw_deg,estimated_rvec_x,estimated_rvec_y,estimated_rvec_z
ap03_multi,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_0-cam_edge_5,cam_edge_0,cam_edge_5,828.8429795109987,57.831757353376005,5.6679279645010325,5.593344107227134,7.45838572738986,94.78326061400755,5.239989224744797,-0.7565583592593794,2.023744001687466,121.10918727720495,-59.18839253897587,-144.80607014753681,-0.005927455730751903,-1.890899029153531,-0.659747852386118,1.6757230546057693,1.1779260162990501,-5.204799789256169,9.667957047704782,-52.329000344315794,-27.02757354475562,-0.06075494632026295,-0.9277434121882993,-0.36046805749346034
ap03_multi,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_1-cam_edge_3,cam_edge_1,cam_edge_3,1.535555843234073,0.07920605402886258,2.1721826797050396,2.187521178393861,1.53384986888212,0.019020053091045673,1.5443865298310695,-0.3757221990345858,1.4805676849234315,5.145378882018558,-52.158716168945,-19.440987313922378,-0.07152290562849599,-0.9138098031455153,-0.27444766234862317,1.5548175002528746,-0.3782326602912187,1.491553385406669,5.21116253477609,-52.218148810646234,-19.526348161379367,-0.07133727714761828,-0.9149603797417374,-0.2752027127134394
ap03_multi,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_1-cam_edge_5,cam_edge_1,cam_edge_5,829.8716400265536,57.960321479940085,9.833844654272022,9.730072221120768,10.377243315125462,50.19470948120254,-3.9715362540357773,-2.490397692472714,8.644612183352152,133.3021054862451,43.91477015093176,156.5275178587406,0.07074491249427355,2.174340618010422,0.7301083985994897,4.254474517275721,-3.415422332600405,8.056589992053212,137.3535954796431,-9.91890324287633,179.8606474485808,-0.09739540098480227,-2.7755566567730865,-1.083776895363269
ap03_multi,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_3-cam_edge_5,cam_edge_3,cam_edge_5,829.8287866614205,58.03431273944201,9.285515073252316,7.7209050480984045,156.4610025153912,57.53278391519612,2.8983748134908356,-3.1018777282117984,8.2582424386392,141.70501809791045,-7.866545909544569,176.3434827013253,-0.1596302220659384,-2.8589394874323952,-0.9996874983186073,7.369450247588192,-1.8422843490897556,1.3818705392230854,116.78436034918153,-60.014380950725425,-150.07211246083082,-0.14997786111336495,-1.8635358346158424,-0.78462650875727
ap03_single,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_0-cam_edge_1,cam_edge_0,cam_edge_1,20.707846152969363,0.21703869611447926,5.069131069576643,4.862339548619685,20.679152095695752,0.12576542487097844,-4.590674262084118,-0.9808404021811508,1.913047758273379,115.90214977992046,57.450670973219815,138.4497834938831,0.05973524746496482,1.862313170365479,0.6890226811483597,-4.407019677795453,-0.9429654089942712,1.8251957930685174,115.50107713164122,57.44515894128388,138.13417588270673,0.060370867549974686,1.859076261239532,0.6917730307841066
ap03_single,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_0-cam_edge_3,cam_edge_0,cam_edge_3,16.18468893357724,0.25327046756758853,3.819152918656321,3.6581362774952724,16.101664116104875,0.2509706734089543,-3.81680220975047,-0.1063958311610107,0.0814237977288359,21.20580374270508,50.53923196926396,36.24433498574047,0.05780068377927819,0.9425257326838135,0.4222289727329982,-3.6563613960996197,-0.09435777985368321,0.06386685541415327,21.202683289651016,50.286666230560925,36.223154562394335,0.05952658923294551,0.93845150890745,0.42312773694261296
ap03_single,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_0-cam_edge_5,cam_edge_0,cam_edge_5,811.5525689311097,57.83175735337599,5.6679279645010325,5.354867794309811,31.306017019122123,94.78326061400753,5.239989224744797,-0.7565583592593794,2.023744001687466,121.10918727720495,-59.18839253897587,-144.80607014753681,-0.005927455730751903,-1.890899029153531,-0.659747852386118,1.6042773777670094,1.127704279915368,-4.9828893472343925,9.667957047704796,-52.329000344315766,-27.027573544755622,-0.0607549463202631,-0.9277434121882996,-0.36046805749346056
ap03_single,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_1-cam_edge_3,cam_edge_1,cam_edge_3,7.793128152291222,0.07920605401045666,2.1721826797050396,2.094254614590308,7.792806511473183,0.019020053129369933,1.5443865298310695,-0.3757221990345858,1.4805676849234315,5.145378882018558,-52.158716168945,-19.440987313922378,-0.07152290562849599,-0.9138098031455153,-0.27444766234862317,1.488526720066377,-0.36210643445529755,1.4279599169820223,5.211162534776088,-52.218148810646255,-19.526348161379353,-0.07133727714761809,-0.9149603797417375,-0.27520271271343943
ap03_single,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_1-cam_edge_5,cam_edge_1,cam_edge_5,813.5790382105743,57.96032147994004,9.833844654272022,9.315223482471922,51.86211718001008,50.194709481202516,-3.9715362540357773,-2.490397692472714,8.644612183352152,133.3021054862451,43.91477015093176,156.5275178587406,0.07074491249427355,2.174340618010422,0.7301083985994897,4.073081887601876,-3.2698033058929976,7.713091391008996,137.3535954796431,-9.918903242876356,179.86064744858083,-0.0973954009848022,-2.7755566567730834,-1.0837768953632738
ap03_single,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_3-cam_edge_5,cam_edge_3,cam_edge_5,819.5636071204655,58.034312739442,9.285515073252316,7.391718619915638,189.37964533366784,57.532783915196084,2.8983748134908356,-3.1018777282117984,8.2582424386392,141.70501809791045,-7.866545909544569,176.3434827013253,-0.1596302220659384,-2.8589394874323952,-0.9996874983186073,7.055248351623721,-1.7637372097588255,1.3229534790877775,116.78436034918155,-60.01438095072544,-150.07211246083077,-0.14997786111336545,-1.8635358346158422,-0.7846265087572704
