entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
static_camera,cam_edge_0,ba_with_moving,0.5628714602792585,-1.719576254739637,2.1927998360018432,-114.73218265315516,-1.9570921116753532,-1.2025809596604042,-2.0025028405121708,-0.0008866206438772074,-0.04765614823196227
static_camera,cam_edge_1,ba_with_moving,-4.131460330518755,0.5080755497385088,2.1877455813289557,-105.58649622526312,-0.18487045104355873,-115.1772551499432,-1.1225252653255995,1.7632643251877507,-1.3415673647619553
static_camera,cam_edge_3,ba_with_moving,-3.296727986987953,-1.5948791699096965,2.091950065660447,-109.26237308597214,0.8371633867781316,-60.8145759560931,-1.6939467620703625,1.005968673724981,-0.6954127816811714
static_camera,cam_edge_5,ba_with_moving,6.107595911121909,0.3678360810202284,2.224348180371054,-109.38577256083053,3.5289002488732892,113.33987087197671,-1.2313581532450963,-1.786296236002743,1.3202307297783258
