image_name,legacy_x,legacy_y,legacy_z,wizard_x,wizard_y,wizard_z,direct_translation_error,aligned_legacy_x,aligned_legacy_y,aligned_legacy_z,sim3_translation_residual,direct_rotation_error_degrees,sim3_rotation_residual_degrees
frame_0072.png,-0.12660591469194338,0.6151948477908338,-1.3061252557810867,0.14550672522612962,0.6383002045824044,-1.7092809641716502,0.486943191269316,0.14541796686857963,0.6396585491486101,-1.7088939495818787,0.0014151884324256642,13.50694962815229,0.09012652930004275
frame_0073.png,-0.26898954923682394,0.6710394406366285,-1.4293521163654739,0.04350699328852781,0.6917949149321065,-1.8527905366295367,0.5266734990098271,0.04346597112301968,0.6932751073812652,-1.852230940638417,0.0015829719447566213,13.50681124978711,0.09273910393437376
frame_0074.png,-0.4105807390183854,0.7263212438151523,-1.5526231558335513,-0.0577892590636484,0.7445761165725103,-1.9960725396089658,0.5669589268005539,-0.057807112803458294,0.7463019893086192,-1.9954224929711453,0.001844319952885357,13.507215113316478,0.09226346627218572
frame_0075.png,-0.5523601043189728,0.782311319900525,-1.6763717887086649,-0.15887564656176828,0.7983503373644807,-2.139295563977251,0.6077710837861658,-0.159097225286067,0.7999649304680213,-2.1391296410092924,0.0016381509247804147,13.515849314559802,0.11340949740632647
frame_0076.png,-0.6942499960334757,0.8360248494572621,-1.8008034844418037,-0.25976911903391015,0.8496997522293004,-2.2833163552832856,0.6494453833632393,-0.26057518148971315,0.8514670749042546,-2.2833449633267273,0.0019426745842296576,13.507407017297396,0.1275688265627834
frame_0077.png,-0.8359831145126375,0.8919044267895322,-1.9242108189168243,-0.36109540770710363,0.9024168567738455,-2.4268790569763374,0.6915954039849087,-0.36189659435304544,0.9050502822622993,-2.426724475524733,0.00275694128882966,13.50442360827831,0.11006291117636582
frame_0078.png,-0.9781611546491771,0.9467687760769041,-2.0486888385775264,-0.4631503563140632,0.9551282171391643,-2.5716402415568216,0.7340191908490254,-0.4635211946400389,0.9576415174690867,-2.57110692951752,0.0025958854642807575,13.514249522571781,0.11378372590958669
frame_0079.png,-0.996396528791598,1.0265592510076682,-2.2282675672405974,-0.43910161545894194,1.0167285408077968,-2.7442575194330976,0.7595524300883417,-0.43945574678287336,1.019234650882461,-2.7436374247364625,0.0026058614954977124,13.511643225157211,0.10990390346118149
frame_0080.png,-1.021566829436137,1.1083741034121255,-2.411436640847275,-0.4192557208530068,1.0800017115789668,-2.9200707627444524,0.7888550780080499,-0.4208674745840956,1.0829810294075668,-2.9209020349336186,0.003487850092244988,13.506221675367502,0.14257678082514966
frame_0081.png,-1.0385202075693247,1.18862869713834,-2.5907035303981782,-0.3958036851894071,1.1412358189084038,-3.0937354998711166,0.8175400756897951,-0.39564581862418025,1.1449279309886684,-3.0929298242618497,0.0037822911909344502,13.51713338349318,0.1084721238449626
frame_0082.png,-1.0557759853523487,1.2662591988706002,-2.772536759960886,-0.3697712740746636,1.2008161858057156,-3.2679277827517152,0.8487034330765576,-0.370471200999252,1.2042591038047576,-3.267203677331298,0.003587187018789125,13.505364257650273,0.1143869487608122
frame_0083.png,-1.0780974080935857,1.347687292101123,-2.9527361061451405,-0.3485963077951042,1.2643849020171452,-3.441803835152114,0.882212212047893,-0.3498678604745446,1.2676512390187722,-3.441183488837882,0.003559583286618146,13.50693467113983,0.1343690482462863
frame_0084.png,-1.0972460489053861,1.4273862053141528,-3.1338084656736886,-0.3255592308538553,1.3256020900878935,-3.6158859228629563,0.9155649763926965,-0.3263683429242732,1.3291152515938147,-3.615249245153888,0.0036609185479066623,13.506053971151525,0.12103301074749087
frame_0085.png,-1.070784789314878,1.4654907803132535,-3.219335122516793,-0.2812957889937151,1.3516776870435931,-3.691048509615171,0.9266929488215293,-0.28280980786733156,1.3557486891922015,-3.690692052251726,0.00435802403568345,13.497017055074783,0.14202653034714474
frame_0086.png,-1.047057980288787,1.5026901658421439,-3.3026888483013206,-0.24073507094283486,1.3782586985622518,-3.7649905755565043,0.937743414377661,-0.24223474152846752,1.381928067792564,-3.764616995684266,0.003981563051706675,13.506053787902152,0.14902641078657033
frame_0087.png,-1.0215945447285373,1.5396968962228466,-3.386588215749847,-0.19881048778906685,1.4044009631813674,-3.8389368883449917,0.9486294932427136,-0.1999912544299039,1.407747518337574,-3.8386965454933373,0.003556881493666634,13.507708337014925,0.12927793750979236
frame_0088.png,-0.9957948812984305,1.5791516216727175,-3.469113745664776,-0.15603166265675283,1.432466182149469,-3.911494679856256,0.9604268699321596,-0.15746564333606178,1.4359231447795249,-3.911603374878454,0.003744156222980584,13.500291338978382,0.138727984082459
frame_0089.png,-0.9776974148416868,1.6145278957759122,-3.5547940408265135,-0.11678827381261048,1.453323014847371,-3.989259344895638,0.9777073504799295,-0.12177027081553413,1.4606740522467525,-3.988624082047046,0.008902898621856047,13.506397698130348,0.29984316142942813
frame_0090.png,-0.9463870105383401,1.645840998210165,-3.640803864540218,-0.07186736118470027,1.476149116309502,-4.063279501372387,0.9859338799358445,-0.07433167219358228,1.4805706107651244,-4.063169166951806,0.005063063860347996,13.50908770229885,0.18192910687801178
frame_0091.png,-0.9201183848027549,1.6833892531515635,-3.7266073295462503,-0.031021385877007868,1.5042167590674729,-4.139049482109489,0.9963457157764474,-0.03094991319966731,1.50668061049162,-4.138868372734457,0.002471532477958218,13.53856475846818,0.10239879909541677
frame_0092.png,-0.8983289775029778,1.7212657187141827,-3.8143338079806997,0.00934942178114051,1.5329780140076623,-4.215420393920291,1.0100508827238885,0.008729113133325105,1.5333019556056013,-4.21720402365772,0.0019160000046113692,13.485203571866187,0.06455817551125392
frame_0093.png,-0.8675819834959946,1.755977539280297,-3.8986549423386183,0.05150767678633217,1.5603212849537718,-4.28909824393241,1.0175721818399075,0.05565932074618276,1.5565346583865298,-4.290518300258166,0.005795795743245795,13.537146114544354,0.18070653213628565
frame_0094.png,-0.838763481150778,1.7942350118462274,-3.9835185532406294,0.09749791906444547,1.5818242534562599,-4.364941025150209,1.0330473570414795,0.10126156568291297,1.5831744229623288,-4.364912435410218,0.003998601122524362,13.510454314202496,0.021046511268167145
frame_0095.png,-0.8178004180740975,1.8360157509459627,-4.068273617691782,0.1399913682906828,1.613705093779659,-4.439225672192518,1.050900833121693,0.1400021268424996,1.6137230049997862,-4.4409252402290695,0.0016996964638167163,13.52867205167108,0.09379294525729087
frame_0096.png,-0.7848169312109807,1.8614203123406219,-4.149741038997622,0.1811887459594651,1.666297574699333,-4.50549129557342,1.047758605845788,0.18757376401467213,1.6283488337826275,-4.510638876240693,0.038824901538247705,14.580533675271953,1.6924246631728683
frame_0097.png,-0.764151535662127,1.9005814101114886,-4.229756720061662,0.21571838800106702,1.7084327402436674,-4.5730766437997135,1.0559047062435076,0.2249199009737963,1.656856210073413,-4.5822164778379815,0.05318216685729863,14.835010097975168,2.3277518669731134
frame_0098.png,-0.7548189582589604,1.9634791034543353,-4.3060606009478475,0.24840684159116733,1.7518453707795651,-4.643388157915733,1.079370521637823,0.25345709942583705,1.7086205355539723,-4.654005903880775,0.04479540170435433,14.517114301616571,1.9494738771378124
frame_0099.png,-0.7194937640341214,2.0006418885552444,-4.393524996004615,0.3062383681007679,1.7355127891364237,-4.729367344591293,1.1113999862141608,0.30537852089187095,1.733521672082925,-4.7294655679407915,0.0021710670578699424,13.591192565781787,0.09775706741268965
frame_0100.png,-0.6929037702536891,2.0308977244805333,-4.480412828824982,0.3495482334243927,1.7519056169339573,-4.805727693659214,1.127108041550517,0.34857093330651967,1.7527425032462902,-4.80565396106102,0.0012887710099941066,13.53947599732805,0.06670675444882987
frame_0101.png,-0.6640679179248306,2.069360797358407,-4.567392967814873,0.39693026800045716,1.778808665498276,-4.881703907557494,1.1440843756939905,0.39460000815739815,1.7794066540660818,-4.881992634217337,0.002423027929575684,13.540501708846433,0.09185912337399381
frame_0102.png,-0.6281596010701143,2.1070137683190566,-4.653083900031398,0.446250749746786,1.8021448361385233,-4.956200373881444,1.1572304284241228,0.44677151598881515,1.8048556007304966,-4.95574849434327,0.0027970765575781784,13.503288846172625,0.0889641630629853
frame_0103.png,-0.5994921556394142,2.1467602452849097,-4.737749092382449,0.4929169419757953,1.8295265813962578,-5.030536814795651,1.1746146110331697,0.49233867552906313,1.832907035257069,-5.0300801389210665,0.0034598284990614643,13.485792924392644,0.14663013503799843
frame_0104.png,-0.5708369789804633,2.1885522716830064,-4.820716036921723,0.540404369640449,1.8566655250765858,-5.104216071927004,1.1938921296774738,0.5377720338317008,1.8629936210971814,-5.10298484691067,0.006963469400862118,13.4688486644975,0.28949455213096037
frame_0105.png,-0.5488271947266083,2.221391633785548,-4.9105755483618125,0.5809508593079964,1.8830466024247405,-5.180929268124455,1.2099450175170199,0.5775749616127933,1.8847484004884314,-5.1829243075181655,0.004274691109368737,13.498009653213746,0.1671939841516802
frame_0106.png,-0.514059743891822,2.2609640428315627,-4.992392244423279,0.6280081202796903,1.909603239388928,-5.254396651725706,1.2232823590712938,0.6281677462161217,1.9123750887631072,-5.253472018211949,0.002926358919798294,13.495176232449925,0.11204741815140107
frame_0107.png,-0.485991501670586,2.2990937995248855,-5.075972278837591,0.6733858867127493,1.9369544282729612,-5.326608120929389,1.2402093283983826,0.6728354948997232,1.9390561216734992,-5.32682841682557,0.002183707072751621,13.497903874964358,0.11076869293235941
frame_0108.png,-0.45875254190325343,2.3368214491988333,-5.160810962708177,0.7177539997900144,1.9631654788216926,-5.401167269861758,1.2575999289257465,0.7169413947513065,1.9653310315556574,-5.401470338285166,0.002332765753731596,13.498763978694015,0.11763420666417142
frame_0109.png,-0.43092082675277754,2.3753963521231385,-5.2452284796502635,0.7619012992334807,1.9902985277850407,-5.4757437003711145,1.2744654665922872,0.7615899186181515,1.9923792584584459,-5.475664785804816,0.002105380139458457,13.498372299748873,0.10653967362003618
frame_0110.png,-0.41985021247858767,2.312823659268188,-5.1115419522164185,0.7411769350801891,1.942023288741308,-5.347577724647077,1.2414466714354986,0.7410904861915604,1.9437762745641447,-5.347513304279412,0.0017562980069400602,13.496460065933487,0.0983476072091656
frame_0111.png,-0.4043512474261518,2.2516274983374194,-4.973778555356435,0.7227490064002604,1.8951386837745114,-5.215855919006269,1.2066651180322088,0.7240084827136635,1.8964189563633285,-5.214868608446631,0.002049429341761268,13.482023246500885,0.09429269424815771
frame_0112.png,-0.4043512057969777,2.2516272514111964,-4.97377951299059,0.722750430491385,1.8951347981665214,-5.2158600973011895,1.2066681304503208,0.7240086748145349,1.8964186486974,-5.214869461241294,0.0020525132802349582,13.482038301125698,0.09425577711036068
frame_0113.png,-0.3736322887385385,2.1312192752838865,-4.704251465101567,0.691882654474224,1.8004686366091018,-4.956492878473526,1.1438285753614295,0.6908861392739675,1.803102168614724,-4.955238957755627,0.003082344973515062,13.51101751280605,0.10374776183495263
frame_0114.png,-0.3598688460942661,2.0701597150820725,-4.5679145983532505,0.6724763467590443,1.7537874288186113,-4.825227791594245,1.109972116829421,0.672496473856169,1.7558985069551905,-4.82423948385356,0.002331053021507454,13.498111961311768,0.09744175205451593
frame_0115.png,-0.3449869088648876,2.0090682438246685,-4.432625232514856,0.6547335588850682,1.7062892044371845,-4.694828250251617,1.0769710222846585,0.6553188399224125,1.7084943283191207,-4.693981674162966,0.002433478231099582,13.495412750982965,0.08900490898525983
