approach,entity_type,entity_id,marker_id,translation_error_cm,rotation_error_deg,dX_cm,dY_cm,dZ_cm,est_ref14_x_m,est_ref14_y_m,est_ref14_z_m,gt_ref14_x_m,gt_ref14_y_m,gt_ref14_z_m,note
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_0,14,7.384404012455062,0.916338031488731,0.9994701442857967,-0.8925770108267228,7.261803379986764,0.597802631442858,-1.7434810305363853,2.1599463334441045,0.58780793,-1.734555260428118,2.087328299644237,variant=fov_110deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_1,14,11.203605355500127,0.9279638007539643,-11.059041194360253,1.2540569248260358,1.2828569883391427,-4.084757731943602,0.4876270688110736,2.1443712499808334,-3.97416732,0.47508649956281324,2.131542680097442,variant=fov_110deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_3,14,10.158247629707965,0.8795956819309823,-8.626710061215492,-2.983243619359599,4.4575919433859745,-3.313622930612155,-1.5930466966149217,2.0987868191132395,-3.22735583,-1.5632142604213257,2.0542108996793798,variant=fov_110deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_5,14,101.9657579064391,1.558165380461456,82.71771611648502,53.70418876513524,25.897014016791033,6.68603603116485,0.8854614272126851,2.3977317102393725,5.85885887,0.34841953956133265,2.138761570071462,variant=fov_110deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
