frame_id,selected,selection_reasons,marker_ids,marker_count,selection_score,score_area,score_reprojection,score_border,score_distance,tie_breaker
moving_frame_000048,True,legacy_quality_valid_graph,"4,12,18",3,16.689843672356126,,,,,legacy input order
moving_frame_000049,True,legacy_quality_valid_graph,"4,12,18",3,24.95531267879828,,,,,legacy input order
moving_frame_000050,True,legacy_quality_valid_graph,"12,18",2,14.737304864499906,,,,,legacy input order
moving_frame_000051,True,legacy_quality_valid_graph,"4,18",2,6.480264494069531,,,,,legacy input order
moving_frame_000052,True,legacy_quality_valid_graph,"4,18",2,22.502308049982176,,,,,legacy input order
moving_frame_000053,True,legacy_quality_valid_graph,"4,5,18",3,10.614780135560242,,,,,legacy input order
moving_frame_000054,True,legacy_quality_valid_graph,"4,5,18",3,22.374201188417643,,,,,legacy input order
moving_frame_000055,True,legacy_quality_valid_graph,"4,5,18",3,26.53638067971382,,,,,legacy input order
moving_frame_000056,True,legacy_quality_valid_graph,"4,5,18",3,21.236634163743247,,,,,legacy input order
moving_frame_000057,True,legacy_quality_valid_graph,"4,5,18",3,17.07656815784851,,,,,legacy input order
moving_frame_000058,True,legacy_quality_valid_graph,"4,5,18",3,18.93544019945532,,,,,legacy input order
moving_frame_000059,True,legacy_quality_valid_graph,"4,5,18",3,26.970081073238163,,,,,legacy input order
moving_frame_000060,True,legacy_quality_valid_graph,"5,20",2,7.982352841085815,,,,,legacy input order
moving_frame_000061,True,legacy_quality_valid_graph,"3,4,5,20",4,22.02071875804814,,,,,legacy input order
moving_frame_000062,True,legacy_quality_valid_graph,"3,4,5,20",4,33.81183609885793,,,,,legacy input order
moving_frame_000063,True,legacy_quality_valid_graph,"3,5,20",3,18.590319638901178,,,,,legacy input order
moving_frame_000064,True,legacy_quality_valid_graph,"3,20",2,10.373897053682573,,,,,legacy input order
moving_frame_000065,True,legacy_quality_valid_graph,"3,20",2,18.493107557055794,,,,,legacy input order
moving_frame_000066,True,legacy_quality_valid_graph,"3,20",2,22.672582344280265,,,,,legacy input order
moving_frame_000067,True,legacy_quality_valid_graph,"3,20",2,23.427685373879967,,,,,legacy input order
moving_frame_000068,True,legacy_quality_valid_graph,"3,20",2,27.311647099083082,,,,,legacy input order
moving_frame_000069,True,legacy_quality_valid_graph,"3,20",2,22.17421923138106,,,,,legacy input order
moving_frame_000070,True,legacy_quality_valid_graph,"3,20",2,16.31500124419463,,,,,legacy input order
moving_frame_000071,True,legacy_quality_valid_graph,"3,20",2,21.941621098735197,,,,,legacy input order
moving_frame_000072,True,legacy_quality_valid_graph,"3,20",2,15.949790646449003,,,,,legacy input order
moving_frame_000073,True,legacy_quality_valid_graph,"3,20",2,22.05496490388054,,,,,legacy input order
moving_frame_000074,True,legacy_quality_valid_graph,"3,20",2,29.067758633607124,,,,,legacy input order
moving_frame_000075,True,legacy_quality_valid_graph,"3,20",2,27.09296532883231,,,,,legacy input order
moving_frame_000076,True,legacy_quality_valid_graph,"3,20",2,16.7821544738917,,,,,legacy input order
moving_frame_000077,True,legacy_quality_valid_graph,3,1,11.188739221712279,,,,,legacy input order
moving_frame_000078,True,legacy_quality_valid_graph,"3,20",2,13.817316718945733,,,,,legacy input order
moving_frame_000079,True,legacy_quality_valid_graph,3,1,13.804362695656465,,,,,legacy input order
moving_frame_000080,True,legacy_quality_valid_graph,"3,20",2,17.91260327734695,,,,,legacy input order
moving_frame_000081,True,legacy_quality_valid_graph,"3,20",2,29.291329295982578,,,,,legacy input order
moving_frame_000082,True,legacy_quality_valid_graph,"3,20",2,33.35606178700794,,,,,legacy input order
moving_frame_000083,True,legacy_quality_valid_graph,"3,20",2,30.266821540470183,,,,,legacy input order
moving_frame_000084,True,legacy_quality_valid_graph,"3,20",2,22.361793549318786,,,,,legacy input order
moving_frame_000085,True,legacy_quality_valid_graph,"3,20",2,22.3431883181623,,,,,legacy input order
moving_frame_000086,True,legacy_quality_valid_graph,20,1,2.8917802624424636,,,,,legacy input order
moving_frame_000087,True,legacy_quality_valid_graph,20,1,3.703792043877498,,,,,legacy input order
moving_frame_000088,True,legacy_quality_valid_graph,4,1,14.312172263215663,,,,,legacy input order
moving_frame_000089,True,legacy_quality_valid_graph,"4,5,20",3,25.589512036147244,,,,,legacy input order
moving_frame_000090,True,legacy_quality_valid_graph,"4,5",2,19.386088624899116,,,,,legacy input order
moving_frame_000091,True,legacy_quality_valid_graph,"5,20",2,18.727711371014095,,,,,legacy input order
moving_frame_000092,True,legacy_quality_valid_graph,"4,5",2,18.710700919493124,,,,,legacy input order
moving_frame_000093,True,legacy_quality_valid_graph,5,1,15.338656963096096,,,,,legacy input order
moving_frame_000094,True,legacy_quality_valid_graph,5,1,5.632879843342059,,,,,legacy input order
moving_frame_000095,True,legacy_quality_valid_graph,5,1,11.99859950355211,,,,,legacy input order
moving_frame_000096,True,legacy_quality_valid_graph,"4,5",2,20.038830129698276,,,,,legacy input order
moving_frame_000097,True,legacy_quality_valid_graph,5,1,11.735578981432356,,,,,legacy input order
moving_frame_000098,True,legacy_quality_valid_graph,5,1,7.228396134040541,,,,,legacy input order
moving_frame_000099,True,legacy_quality_valid_graph,5,1,9.95330114072173,,,,,legacy input order
moving_frame_000100,True,legacy_quality_valid_graph,5,1,3.830737399893703,,,,,legacy input order
moving_frame_000104,True,legacy_quality_valid_graph,17,1,1.897504318999434,,,,,legacy input order
moving_frame_000117,True,legacy_quality_valid_graph,10,1,1.4173547121472265,,,,,legacy input order
moving_frame_000118,True,legacy_quality_valid_graph,10,1,0.7968916731891326,,,,,legacy input order
moving_frame_000119,True,legacy_quality_valid_graph,"10,17",2,4.364229054900894,,,,,legacy input order
moving_frame_000120,True,legacy_quality_valid_graph,"10,17",2,8.845644729146358,,,,,legacy input order
moving_frame_000121,True,legacy_quality_valid_graph,"10,17",2,5.7218799794698025,,,,,legacy input order
moving_frame_000122,True,legacy_quality_valid_graph,"10,17",2,4.792720340642853,,,,,legacy input order
moving_frame_000123,True,legacy_quality_valid_graph,"10,17",2,6.9440104316207405,,,,,legacy input order
moving_frame_000124,True,legacy_quality_valid_graph,"10,17",2,10.058718976878325,,,,,legacy input order
moving_frame_000125,True,legacy_quality_valid_graph,"10,17",2,6.065863910358237,,,,,legacy input order
moving_frame_000126,True,legacy_quality_valid_graph,"10,17",2,7.7080664792699425,,,,,legacy input order
moving_frame_000127,True,legacy_quality_valid_graph,"10,17",2,19.50630699819846,,,,,legacy input order
moving_frame_000128,True,legacy_quality_valid_graph,"10,17",2,17.7106509652755,,,,,legacy input order
moving_frame_000129,True,legacy_quality_valid_graph,"10,17",2,25.53561185385201,,,,,legacy input order
moving_frame_000130,True,legacy_quality_valid_graph,"10,17",2,25.000092167692692,,,,,legacy input order
moving_frame_000131,True,legacy_quality_valid_graph,"10,17",2,26.303331070546886,,,,,legacy input order
moving_frame_000132,True,legacy_quality_valid_graph,"10,17",2,55.8097043328478,,,,,legacy input order
moving_frame_000133,True,legacy_quality_valid_graph,"10,17",2,38.77645335613492,,,,,legacy input order
moving_frame_000134,True,legacy_quality_valid_graph,"10,17",2,30.429558753478023,,,,,legacy input order
moving_frame_000135,True,legacy_quality_valid_graph,"10,17",2,37.18096817845388,,,,,legacy input order
moving_frame_000136,True,legacy_quality_valid_graph,"10,17",2,42.97200459477082,,,,,legacy input order
moving_frame_000137,True,legacy_quality_valid_graph,"10,17",2,49.348167897997975,,,,,legacy input order
moving_frame_000138,True,legacy_quality_valid_graph,"10,17",2,30.373720748419878,,,,,legacy input order
moving_frame_000139,True,legacy_quality_valid_graph,"10,17",2,40.03345865310192,,,,,legacy input order
moving_frame_000140,True,legacy_quality_valid_graph,"10,17",2,35.79289539987219,,,,,legacy input order
moving_frame_000141,True,legacy_quality_valid_graph,"10,17",2,29.010935302810964,,,,,legacy input order
moving_frame_000142,True,legacy_quality_valid_graph,"10,17",2,34.321347751799365,,,,,legacy input order
moving_frame_000143,True,legacy_quality_valid_graph,"10,17",2,31.57385025476031,,,,,legacy input order
moving_frame_000144,True,legacy_quality_valid_graph,"10,17",2,25.955561388965904,,,,,legacy input order
moving_frame_000145,True,legacy_quality_valid_graph,"10,17",2,30.2318510026262,,,,,legacy input order
moving_frame_000146,True,legacy_quality_valid_graph,"10,17",2,14.810267864153671,,,,,legacy input order
moving_frame_000147,True,legacy_quality_valid_graph,"10,17",2,19.31653736031284,,,,,legacy input order
moving_frame_000148,True,legacy_quality_valid_graph,"10,17",2,17.834307157637262,,,,,legacy input order
moving_frame_000149,True,legacy_quality_valid_graph,"10,17",2,15.65846716858541,,,,,legacy input order
moving_frame_000150,True,legacy_quality_valid_graph,"10,17",2,8.495732355444394,,,,,legacy input order
moving_frame_000151,True,legacy_quality_valid_graph,"10,17",2,13.596714445030681,,,,,legacy input order
moving_frame_000152,True,legacy_quality_valid_graph,"10,17",2,8.133925111144405,,,,,legacy input order
moving_frame_000153,True,legacy_quality_valid_graph,"10,17",2,4.884651954971212,,,,,legacy input order
moving_frame_000154,True,legacy_quality_valid_graph,17,1,1.0445707005273674,,,,,legacy input order
moving_frame_000166,True,legacy_quality_valid_graph,26,1,4.307183080716777,,,,,legacy input order
moving_frame_000176,True,legacy_quality_valid_graph,"15,16",2,9.310007909562962,,,,,legacy input order
moving_frame_000178,True,legacy_quality_valid_graph,"2,8,15,16",4,18.098719292305358,,,,,legacy input order
moving_frame_000180,True,legacy_quality_valid_graph,15,1,9.263969397316544,,,,,legacy input order
moving_frame_000182,True,legacy_quality_valid_graph,"2,6,8",3,8.136817928149648,,,,,legacy input order
moving_frame_000183,True,legacy_quality_valid_graph,"2,6,8",3,11.980504706276005,,,,,legacy input order
moving_frame_000184,True,legacy_quality_valid_graph,"2,6,8",3,7.33220852894156,,,,,legacy input order
moving_frame_000185,True,legacy_quality_valid_graph,"2,6,8",3,7.94204193132878,,,,,legacy input order
moving_frame_000186,True,legacy_quality_valid_graph,"2,6,8",3,19.231840838504503,,,,,legacy input order
moving_frame_000187,True,legacy_quality_valid_graph,"2,6,8",3,11.183464808179078,,,,,legacy input order
moving_frame_000188,True,legacy_quality_valid_graph,"2,6,8",3,17.45438804830969,,,,,legacy input order
moving_frame_000189,True,legacy_quality_valid_graph,"2,6,8",3,22.5210061511107,,,,,legacy input order
moving_frame_000190,True,legacy_quality_valid_graph,"2,6,8",3,15.715196785668116,,,,,legacy input order
moving_frame_000191,True,legacy_quality_valid_graph,"6,8",2,10.835695804440867,,,,,legacy input order
moving_frame_000192,True,legacy_quality_valid_graph,"6,15",2,13.11524929536498,,,,,legacy input order
moving_frame_000193,True,legacy_quality_valid_graph,"2,15",2,15.726693872450944,,,,,legacy input order
moving_frame_000194,True,legacy_quality_valid_graph,15,1,13.588399450921235,,,,,legacy input order
moving_frame_000195,True,legacy_quality_valid_graph,"15,16",2,30.468057667382197,,,,,legacy input order
moving_frame_000196,True,legacy_quality_valid_graph,"15,16",2,23.586710586117903,,,,,legacy input order
moving_frame_000197,True,legacy_quality_valid_graph,"15,16",2,32.050461592371924,,,,,legacy input order
moving_frame_000198,True,legacy_quality_valid_graph,"15,16",2,29.449360496981548,,,,,legacy input order
moving_frame_000199,True,legacy_quality_valid_graph,"15,16",2,25.73379691574926,,,,,legacy input order
moving_frame_000200,True,legacy_quality_valid_graph,"15,16",2,24.64370942300618,,,,,legacy input order
moving_frame_000201,True,legacy_quality_valid_graph,16,1,16.8699523712922,,,,,legacy input order
moving_frame_000202,True,legacy_quality_valid_graph,16,1,11.797061908037222,,,,,legacy input order
moving_frame_000203,True,legacy_quality_valid_graph,16,1,18.718607643148427,,,,,legacy input order
moving_frame_000205,True,legacy_quality_valid_graph,0,1,9.000827558562253,,,,,legacy input order
moving_frame_000206,True,legacy_quality_valid_graph,0,1,14.797105646342825,,,,,legacy input order
moving_frame_000208,True,legacy_quality_valid_graph,0,1,19.67682921386942,,,,,legacy input order
moving_frame_000210,True,legacy_quality_valid_graph,0,1,10.876155743311275,,,,,legacy input order
moving_frame_000211,True,legacy_quality_valid_graph,0,1,14.13088192998546,,,,,legacy input order
moving_frame_000212,True,legacy_quality_valid_graph,0,1,12.448882991629413,,,,,legacy input order
moving_frame_000213,True,legacy_quality_valid_graph,0,1,11.930171672122583,,,,,legacy input order
moving_frame_000214,True,legacy_quality_valid_graph,0,1,9.408880599244295,,,,,legacy input order
moving_frame_000215,True,legacy_quality_valid_graph,"0,19",2,20.08352090707731,,,,,legacy input order
moving_frame_000216,True,legacy_quality_valid_graph,"0,19",2,22.87720950913699,,,,,legacy input order
moving_frame_000217,True,legacy_quality_valid_graph,"0,19",2,14.89069782505161,,,,,legacy input order
moving_frame_000218,True,legacy_quality_valid_graph,"0,19",2,26.343953769670136,,,,,legacy input order
moving_frame_000219,True,legacy_quality_valid_graph,19,1,19.607504926579168,,,,,legacy input order
moving_frame_000222,True,legacy_quality_valid_graph,19,1,14.360132103791893,,,,,legacy input order
moving_frame_000223,True,legacy_quality_valid_graph,19,1,11.100493659994882,,,,,legacy input order
moving_frame_000230,True,legacy_quality_valid_graph,9,1,17.32178332182313,,,,,legacy input order
moving_frame_000231,True,legacy_quality_valid_graph,"7,9",2,18.69184952278452,,,,,legacy input order
moving_frame_000232,True,legacy_quality_valid_graph,"7,9",2,12.014892245100596,,,,,legacy input order
moving_frame_000233,True,legacy_quality_valid_graph,"7,9",2,11.659138323312698,,,,,legacy input order
moving_frame_000234,True,legacy_quality_valid_graph,"7,9",2,22.936918270355058,,,,,legacy input order
moving_frame_000235,True,legacy_quality_valid_graph,"7,9",2,28.66513973923812,,,,,legacy input order
moving_frame_000236,True,legacy_quality_valid_graph,"7,9",2,20.599430279747217,,,,,legacy input order
moving_frame_000237,True,legacy_quality_valid_graph,"7,9",2,18.778375503293088,,,,,legacy input order
moving_frame_000239,True,legacy_quality_valid_graph,7,1,4.700778978296572,,,,,legacy input order
moving_frame_000244,True,legacy_quality_valid_graph,19,1,4.0627313124626125,,,,,legacy input order
moving_frame_000245,True,legacy_quality_valid_graph,19,1,2.332140140027574,,,,,legacy input order
moving_frame_000246,True,legacy_quality_valid_graph,19,1,3.5333469980537067,,,,,legacy input order
moving_frame_000247,True,legacy_quality_valid_graph,"0,19",2,4.094072196469485,,,,,legacy input order
moving_frame_000248,True,legacy_quality_valid_graph,"0,19",2,4.156223901982848,,,,,legacy input order
moving_frame_000249,True,legacy_quality_valid_graph,19,1,12.58416971038257,,,,,legacy input order
moving_frame_000250,True,legacy_quality_valid_graph,"0,19",2,4.449149419904177,,,,,legacy input order
moving_frame_000251,True,legacy_quality_valid_graph,"0,19",2,5.453224683146898,,,,,legacy input order
moving_frame_000252,True,legacy_quality_valid_graph,19,1,4.870209493280793,,,,,legacy input order
moving_frame_000253,True,legacy_quality_valid_graph,"0,19",2,10.875556286840983,,,,,legacy input order
