approach,entity_type,entity_id,marker_id,translation_error_cm,rotation_error_deg,dX_cm,dY_cm,dZ_cm,est_ref14_x_m,est_ref14_y_m,est_ref14_z_m,gt_ref14_x_m,gt_ref14_y_m,gt_ref14_z_m,note
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_0,14,7.2533467189312955,0.8452462096767085,0.7433963623751372,-1.2818387746198479,7.100372513419284,0.5952418936237514,-1.7473736481743165,2.1583320247784297,0.58780793,-1.734555260428118,2.087328299644237,variant=fov_120deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_1,14,11.311391087867085,0.9010839054267532,-11.009665453620476,1.6702855026980323,1.9861976944687054,-4.084263974536205,0.49178935458979356,2.151404657042129,-3.97416732,0.47508649956281324,2.131542680097442,variant=fov_120deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_3,14,9.75301088971616,0.8637755934424974,-7.921478061872156,-3.1547604829477827,4.734859345897258,-3.3065706106187216,-1.5947618652508035,2.1015594931383523,-3.22735583,-1.5632142604213257,2.0542108996793798,variant=fov_120deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_5,14,17.99189117352141,0.9281502239958676,14.284175989403192,7.766867993806903,7.703650165368092,6.001700629894032,0.4260882194994017,2.215798071725143,5.85885887,0.34841953956133265,2.138761570071462,variant=fov_120deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
