variant,method,camera,status,alignment,source_file,translation_error_cm,rotation_error_deg,aligned_est_x_m,aligned_est_y_m,aligned_est_z_m,gt_x_m,gt_y_m,gt_z_m
density_route2_125pct_recaptured,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,14.312541390439154,3.358070902963741,0.6872068143278653,-1.7609942665445024,1.987800784744115,0.58780793,-1.7345552666901032,2.087328294440571
density_route2_125pct_recaptured,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,20.271024255498464,1.3833617488318086,-4.003772311044733,0.6235628876859289,2.2663378862332295,-3.97416732,0.4750864931681852,2.131542681522701
density_route2_125pct_recaptured,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,18.851892383452068,1.6421510960734642,-3.1978093970517847,-1.454949830789083,2.205687642003196,-3.22735583,-1.5632142665839586,2.0542108949897364
density_route2_125pct_recaptured,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,31.26994086280507,1.7027332075003931,5.75951854376865,0.1181177026868272,1.952017129089188,5.85885887,0.3484195331450478,2.1387615711167207
density_route2_125pct_recaptured,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,1.8351253271357684,0.3834740395470674,0.581628813895869,-1.7329803592623727,2.10453604523477,0.58780793,-1.7345552666901032,2.087328294440571
density_route2_125pct_recaptured,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.1731278282848274,0.3092212640720526,-4.004098412791029,0.46543909680096907,2.1357772357061062,-3.97416732,0.4750864931681852,2.131542681522701
density_route2_125pct_recaptured,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,1.9973420372812152,0.16377984419077224,-3.241993746755108,-1.5717905707533575,2.0436697412932214,-3.22735583,-1.5632142665839586,2.0542108949897364
density_route2_125pct_recaptured,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,5.45104546692741,0.09553871116361193,5.909606995650267,0.3650683262539325,2.1278604198356312,5.85885887,0.3484195331450478,2.1387615711167207
density_route2_125pct_recaptured,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,0.5440016918453972,0.04467424747301828,0.5884416381468979,-1.7396010059844986,2.085396271399659,0.58780793,-1.7345552666901032,2.087328294440571
density_route2_125pct_recaptured,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.671283987711785,0.03533478451716219,-3.989400984096723,0.4818394765047076,2.1302574924303737,-3.97416732,0.4750864931681852,2.131542681522701
density_route2_125pct_recaptured,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.4857151191158782,0.04350830227196788,-3.2400291676996984,-1.5707949159937689,2.0558403757634487,-3.22735583,-1.5632142665839586,2.0542108949897364
density_route2_125pct_recaptured,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.794369925361242,0.03132035366761182,5.886132163649524,0.354292938512731,2.140349302476247,5.85885887,0.3484195331450478,2.1387615711167207
density_stride_16_6p25pct,AP01,cam_edge_1,AVAILABLE_NOT_ALIGNED,NOT_RUN_INSUFFICIENT_CAMERAS,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,,,,,,
density_stride_16_6p25pct,AP01,cam_edge_3,AVAILABLE_NOT_ALIGNED,NOT_RUN_INSUFFICIENT_CAMERAS,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,,,,,,
density_stride_16_6p25pct,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.5271866995659082,1.1611826144617023,0.5697052102432648,-1.7299493906860772,2.117247887435866,0.58780793,-1.7345552666901032,2.087328294440571
density_stride_16_6p25pct,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,5.976246245274546,0.46084783129244405,-4.028066187231318,0.45244357296979243,2.119142593035689,-3.97416732,0.4750864931681852,2.131542681522701
density_stride_16_6p25pct,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,5.863612367425259,0.34010332923496117,-3.2710486331942445,-1.5924516645321283,2.0282434440214256,-3.22735583,-1.5632142665839586,2.0542108949897364
density_stride_16_6p25pct,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,12.526544854401484,0.3946024787841149,5.974553260182297,0.3956939752875842,2.1472095175767487,5.85885887,0.3484195331450478,2.1387615711167207
density_stride_1_100pct,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.077698876289667,1.136593010778913,0.6344513931406803,-1.6815015506331226,2.0829610645253416,0.58780793,-1.7345552666901032,2.087328294440571
density_stride_1_100pct,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,12.994109425884101,0.764877320315312,-4.001190798015798,0.5707834109711414,2.215187881840047,-3.97416732,0.4750864931681852,2.131542681522701
density_stride_1_100pct,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,13.600964490775262,1.017477188924627,-3.170420386107444,-1.498069056430514,2.1591541193100996,-3.22735583,-1.5632142665839586,2.0542108949897364
density_stride_1_100pct,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,29.24886568453877,1.9471673901771371,5.782303440982559,0.1345236891316659,1.9545403763942417,5.85885887,0.3484195331450478,2.1387615711167207
density_stride_1_100pct,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,1.6681371705600454,0.3980671661657537,0.5841088579109166,-1.7381546830073695,2.103191119845749,0.58780793,-1.7345552666901032,2.087328294440571
density_stride_1_100pct,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.51161033391948,0.2334289759714846,-4.008451390755202,0.4674900333461197,2.1317350466781155,-3.97416732,0.4750864931681852,2.131542681522701
density_stride_1_100pct,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,2.591537913831084,0.11500127454789555,-3.2479411560741647,-1.5709195841316075,2.040482118358419,-3.22735583,-1.5632142665839586,2.0542108949897364
density_stride_1_100pct,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,6.158679140866687,0.0722724391840362,5.917427338918451,0.36732072683202865,2.136435157187445,5.85885887,0.3484195331450478,2.1387615711167207
density_stride_1_100pct,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,0.5855125317383463,0.047096088661595474,0.587790797268055,-1.7402946848193077,2.086170158658411,0.58780793,-1.7345552666901032,2.087328294440571
density_stride_1_100pct,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.8641951067584615,0.026531892733786932,-3.9913968477605613,0.48195337235457314,2.129668733019189,-3.97416732,0.4750864931681852,2.131542681522701
density_stride_1_100pct,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.4811231188762521,0.04461874771587115,-3.2402176137248695,-1.5705451665301047,2.0546636584172013,-3.22735583,-1.5632142665839586,2.0542108949897364
density_stride_1_100pct,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,3.084888917496815,0.0547147211932525,5.888967314217375,0.3546229720340104,2.141340891974928,5.85885887,0.3484195331450478,2.1387615711167207
density_stride_2_50pct,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,13.49988803821268,2.9833365225607618,0.6720685023062707,-1.7512300355278676,1.983180295212287,0.58780793,-1.7345552666901032,2.087328294440571
density_stride_2_50pct,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,20.57823351496256,1.472339774224327,-3.9874538110993996,0.6251089496273625,2.2717678617573958,-3.97416732,0.4750864931681852,2.131542681522701
density_stride_2_50pct,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,19.472302052502886,1.731199912079713,-3.1833191985197704,-1.4540589700586293,2.2093332694259624,-3.22735583,-1.5632142665839586,2.0542108949897364
