approach,method,evaluation,entity_type,entity_id,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_ref14_x_m,est_ref14_y_m,est_ref14_z_m,gt_ref14_x_m,gt_ref14_y_m,gt_ref14_z_m
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_0,182.5966034096874,22.806118038854084,132.7080756027344,105.81239707792616,-67.33366818462278,1.9148886860273437,-0.6764312896488565,1.413991617798009,0.58780793,-1.734555260428118,2.087328299644237
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_1,456.8176057703199,22.75684105974015,434.95883351470246,-101.53899412070047,-95.82781831082825,0.37542101514702453,-0.5403034416441913,1.1732644969891595,-3.97416732,0.47508649956281324,2.131542680097442
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_3,415.54411444304094,22.789640819013993,404.11996566126425,51.795551601582225,-81.73851745950445,0.8138438266126419,-1.0452587444055035,1.2368257250843353,-3.22735583,-1.5632142604213257,2.0542108996793798
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_5,431.09188343958016,22.820034186319333,-420.5215115383715,-41.32172395152974,-85.40717435111269,1.653643754616285,-0.06479769995396478,1.2846898265603353,5.85885887,0.34841953956133265,2.138761570071462
