marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
14,0,0.19459617279062505,2.170241621226871,2.078769698366112,29,23,0.6507771351058708
14,1,0.4006424640106707,2.186116955969385,2.019488798471764,29,23,0.5692508277270787
14,2,0.33838690388608256,2.2109254822260165,1.8153107589275548,29,23,0.8492530727850044
14,3,0.13162783652168306,2.1940734653914347,1.8749986590752765,29,23,0.6092343338999613
