observer_id,frame_number,marker_ids,marker_count,frame_score,reference_marker_seen,selection_reasons
moving_frame_000000,0,5;6;7;19;20,5,41.628110738244104,False,top_pair_19_20;top_pair_5_19;top_pair_6_19;top_pair_7_19
moving_frame_000001,1,5;6;7;19;20,5,35.757603423007644,False,top_pair_19_20;top_pair_5_19;top_pair_7_19
moving_frame_000002,2,5;6;7;19;20,5,41.11514837741981,False,top_pair_19_20;top_pair_5_19;top_pair_6_19;top_pair_7_19
moving_frame_000003,3,2;5;6;7;14;19;20,7,58.54212576264693,True,reference_marker_14;top_pair_14_20;top_pair_19_20;top_pair_2_19;top_pair_2_20;top_pair_5_19;top_pair_6_19
moving_frame_000004,4,1;2;5;6;7;14;19;20,8,103.6815103658649,True,reference_marker_14;top_pair_14_20;top_pair_1_19;top_pair_1_20;top_pair_2_19;top_pair_2_20;top_pair_6_19;top_pair_7_19
moving_frame_000005,5,1;2;5;6;7;14;20,7,91.32568181424352,True,reference_marker_14;top_pair_14_20;top_pair_1_14;top_pair_1_20;top_pair_2_14;top_pair_2_20;top_pair_5_14
moving_frame_000006,6,1;2;5;6;7;14,6,99.27181017789688,True,reference_marker_14;top_pair_1_14;top_pair_1_6;top_pair_1_7;top_pair_2_14;top_pair_2_6;top_pair_2_7;top_pair_5_14;top_pair_6_14;top_pair_7_14
moving_frame_000007,7,1;2;5;6;7;14,6,96.9112737787112,True,reference_marker_14;top_marker_2;top_pair_1_7;top_pair_2_7;top_pair_7_14
moving_frame_000008,8,1;2;5;6;7,5,103.44062928661377,False,top_pair_1_6;top_pair_1_7;top_pair_2_6;top_pair_2_7
moving_frame_000009,9,1;2;5;6;7;14,6,136.65071143671497,True,reference_marker_14;top_marker_2;top_pair_1_14;top_pair_1_5;top_pair_1_6;top_pair_1_7;top_pair_2_14;top_pair_2_5;top_pair_2_6;top_pair_2_7;top_pair_5_14;top_pair_6_14;top_pair_7_14
moving_frame_000010,10,1;2;5;6;14,5,128.44952029376566,True,reference_marker_14;top_marker_1;top_marker_2;top_pair_1_14;top_pair_1_2;top_pair_1_6;top_pair_2_14;top_pair_2_6;top_pair_5_14;top_pair_6_14
moving_frame_000011,11,1;2;5;8;14,5,106.21124003270381,True,reference_marker_14;top_marker_2;top_pair_1_5;top_pair_1_8;top_pair_2_5;top_pair_2_8;top_pair_8_14
moving_frame_000012,12,1;2;5;8,4,117.52991982961035,False,top_marker_1;top_marker_2;top_pair_1_5;top_pair_1_8;top_pair_2_5;top_pair_2_8
moving_frame_000013,13,1;2;5,3,124.89570736851961,False,top_marker_1;top_marker_2;top_pair_1_2;top_pair_1_5;top_pair_2_5
moving_frame_000014,14,1;2,2,117.67340533528233,False,top_marker_1;top_marker_2;top_pair_1_2
moving_frame_000015,15,1;2,2,100.30887070448584,False,top_marker_1;top_marker_2;top_pair_1_2
moving_frame_000016,16,1,1,87.0699320975094,False,top_marker_1
moving_frame_000017,17,1,1,90.256069447853,False,top_marker_1
moving_frame_000039,39,0,1,56.324184258782594,False,top_marker_0
moving_frame_000040,40,0,1,67.78891940225526,False,top_marker_0
moving_frame_000042,42,0,1,60.939861836083814,False,top_marker_0
moving_frame_000044,44,0,1,69.07122598383027,False,top_marker_0
moving_frame_000045,45,0,1,68.86217222918157,False,top_marker_0
moving_frame_000046,46,0,1,65.45706919273483,False,top_marker_0
moving_frame_000048,48,0,1,70.94762676657027,False,top_marker_0
