corner_idx,x_colmap,y_colmap,z_colmap,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,ideal_x_ref_m,ideal_y_ref_m,ideal_z_ref_m,registered_x_ref_m,registered_y_ref_m,registered_z_ref_m,corner_fit_error_cm
0,0.7929330253173102,2.2388202131046344,0.906103593051138,2,2,0.6721729658560794,0.6721729658560794,0.6770250444139673,-0.085,0.085,0.0,-0.08545107583962658,0.08635298185470497,0.0012886679518837596,0.19221587870069376
1,0.764303573109257,2.2738025611529036,0.6989016133462101,2,2,0.3884383416071311,0.3884383416071311,0.3926076305428661,0.085,0.085,0.0,0.0843686282076645,0.0862259599765487,-0.0012886679518828714,0.18873985520992131
2,0.549819023279348,2.266688701150094,0.729134071150094,2,2,0.010598155450519214,0.010598155450519214,0.010889312437098442,0.085,-0.085,0.0,0.08287110560025918,-0.08730840760851094,0.0012886679518837596,0.3394348559369135
3,0.5799698537018434,2.2390757403079573,0.9306779577273012,2,2,0.059976141203729794,0.059976141203729794,0.06154469901519084,-0.085,-0.085,0.0,-0.08178865796829676,-0.08527053422274261,-0.0012886679518828714,0.34708171228788265
