reference_frame,transform_convention,entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
ArUco marker 14,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_0,ba_with_moving,0.5885264722957142,-1.738664011493577,2.1251581289443924,-113.37890881019129,-1.4019106876647411,-1.0613555445265355,-1.9788830494084308,0.0024189895666477264,-0.036252910214604105
ArUco marker 14,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_1,ba_with_moving,-4.009349284062195,0.48660454812355197,2.1506828697165354,-106.43940010012028,0.7107925407032512,-114.66055148465888,-1.1240326513863623,1.7709158261777755,-1.3129170122084244
ArUco marker 14,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_3,ba_with_moving,-3.254018370721576,-1.5670808462278507,2.065333157266382,-109.43127919650242,1.9278294461051162,-60.04613221591023,-1.6921374711360373,1.004925151725878,-0.668092350271792
ArUco marker 14,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_5,ba_with_moving,5.918758155900567,0.34826404319489634,2.1453711834682556,-109.22741202364361,4.005162846176228,113.82909752525319,-1.2305218801097224,-1.789873096683262,1.3337095864966713
