scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
height_0_6m,height,aruco,true,valid,aruco/gray,aruco/gray,52,52,0.749697,4.970,6.642,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_0_6m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_0_6m_camera_2_aruco_gray.png
height_0_8m,height,aruco,true,valid,aruco/gray,aruco/gray,64,64,0.759982,5.998,5.847,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_0_8m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_0_8m_camera_2_aruco_gray.png
height_1_0m,height,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,1.390418,69.042,9.167,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_1_0m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_1_0m_camera_2_aruco_gray.png
height_1_2m,height,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,60,1.604945,90.494,5.991,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_1_2m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_1_2m_camera_2_aruco_gray.png
height_1_4m,height,aruco,true,pose_outlier,aruco/gray,aruco/gray,48,40,0.866859,16.686,11.672,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_1_4m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/height/debug_images/height_1_4m_camera_2_aruco_gray.png
