approach,evaluation,entity_type,entity_id,marker_id,used_for_alignment,alignment_frame,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_local_x_m,est_local_y_m,est_local_z_m,est_local_roll_deg,est_local_pitch_deg,est_local_yaw_deg,est_local_rvec_x,est_local_rvec_y,est_local_rvec_z,est_gt_aligned_x_m,est_gt_aligned_y_m,est_gt_aligned_z_m,est_gt_aligned_roll_deg,est_gt_aligned_pitch_deg,est_gt_aligned_yaw_deg,est_gt_aligned_rvec_x,est_gt_aligned_rvec_y,est_gt_aligned_rvec_z,gt_world_x_m,gt_world_y_m,gt_world_z_m,gt_world_roll_deg,gt_world_pitch_deg,gt_world_yaw_deg,gt_world_rvec_x,gt_world_rvec_y,gt_world_rvec_z
AP02_ref_marker_graph_ba,ref14_anchored_available_map,static_camera,cam_edge_0,,no,GT_world_from_est_local_using_ref14_pose_only,20.075872755255876,3.599796158348679,-1.416293227016363,7.084891065134014,18.730699372301007,0.5736449977298363,-1.6637063566391013,2.2746352883906593,-115.87403382473818,-0.42824588962421567,-2.2423354750736175,-2.0222194758989724,0.034840454162388644,-0.032346241752557285,0.5736449977298363,-1.16370634934866,2.6746352937230102,-115.87403400824157,-0.4282458968092984,-2.24233547370207,-2.0222194791034256,0.034840454130792634,-0.03234624182718241,0.58780793,-1.23455526,2.4873283,-112.76486179960601,-1.4967437177574447,-0.8270999103481541,-1.9681387137868624,-0.0028859165404719407,-0.03515086081927826
AP02_ref_marker_graph_ba,ref14_anchored_available_map,static_camera,cam_edge_1,,no,GT_world_from_est_local_using_ref14_pose_only,9.005614019069727,0.7744608204350286,-8.043306623521085,3.3808014848371704,-2.230803384570068,-4.054600386235211,0.5088945080880564,2.109234647785359,-105.62451785743126,0.5960608910490984,-114.70340729691429,-1.1173966717888124,1.759229832660253,-1.3255201223638926,-4.054600386235211,1.0088945148483717,2.509234646154299,-105.62451778068053,0.596060724216219,-114.70340729611586,-1.1173966735436651,1.7592298311236105,-1.3255201256258649,-3.97416732,0.9750865,2.53154268,-106.36411375666104,0.7680855225263834,-114.55965647612422,-1.1237817096415734,1.7685660170005004,-1.312074204858069
AP02_ref_marker_graph_ba,ref14_anchored_available_map,static_camera,cam_edge_3,,no,GT_world_from_est_local_using_ref14_pose_only,8.159539580067081,0.9718913586729604,-7.8569206406719605,2.1948924647199775,0.17126375325537957,-3.3059250364067196,-1.541265341942248,2.0559235325926393,-109.13039937970869,1.1411052214267505,-60.333568264724846,-1.6925720547938192,0.999899412191395,-0.6860112093179495,-3.3059250364067196,-1.0412653353528003,2.455923537532554,-109.13039947061874,1.141105061858935,-60.33356826653529,-1.6925720575745262,0.9998994115804957,-0.686011211255469,-3.22735583,-1.06321426,2.4542109,-109.39044886225861,1.9674295291124646,-59.89995245682555,-1.692187338487859,1.002617043578016,-0.6660823965823887
AP02_ref_marker_graph_ba,ref14_anchored_available_map,static_camera,cam_edge_5,,no,GT_world_from_est_local_using_ref14_pose_only,530.5789219475757,35.60794952170441,-142.8851702185228,-467.36306000462673,206.566189609498,4.430007167814772,-4.325211073521879,4.204423452232231,-127.3687240102072,-4.191275315749063,84.20465250580591,-1.6928346519908857,-1.586295773212317,0.7061572757634411,4.430007167814772,-3.825211060046267,4.60442346609498,-127.36872402879996,-4.191275133048758,84.2046525071648,-1.6928346542988222,-1.5862957728797336,0.7061572786612771,5.85885887,0.84841954,2.53876157,-109.27065188151681,4.073179111337627,113.87681919175743,-1.2313021612026054,-1.7910646821584102,1.3345656694891888
AP02_ref_marker_graph_ba,ref14_anchored_available_map,aruco_marker,marker_000,0,no,GT_world_from_est_local_using_ref14_pose_only,16.50813634825175,24.711438802525635,-15.100721710980558,4.580609011630033,-4.848173943101197,-2.7010072171098054,0.025806087771708595,0.7315182606516992,64.31812751692682,-12.283432244535863,68.98818070978506,1.102385357668865,0.5089590937284266,1.1841367849921067,-2.7010072171098054,0.5258060901163003,1.131518260568988,64.31812744953845,-12.283432073107761,68.98818072412179,1.1023853549303009,0.5089590954684956,1.18413678380987,-2.55,0.48,1.18,67.08168819476708,-0.0,90.0000001836389,0.9097065061172429,0.9097065090329464,1.3722901284472226
AP02_ref_marker_graph_ba,ref14_anchored_available_map,aruco_marker,marker_001,1,no,GT_world_from_est_local_using_ref14_pose_only,7.0185204710741615,0.6679786534999083,-6.8391394969369745,0.5659703374437552,1.471556360272075,-2.3183913949693697,-1.0193403006150046,1.2447155603356295,0.6161201723709876,-0.17335504334544433,-90.19208846230711,0.006053952262631995,-0.010837019022985,-1.5741147831737812,-2.3183913949693697,-0.5193402966255625,1.6447155636027206,0.6161201729866527,-0.17335522698331318,-90.19208846230897,0.006053949748423575,-0.010837021545567073,-1.5741147831537574,-2.25,-0.525,1.63,-1.8363890085664206e-07,-0.0,-90.0000001836389,-2.5172823638819805e-09,2.517282371950131e-09,-1.57079633
AP02_ref_marker_graph_ba,ref14_anchored_available_map,aruco_marker,marker_002,2,no,GT_world_from_est_local_using_ref14_pose_only,4.102676821382771,1.460149392738722,-4.01258145965222,-0.14917248870117694,0.8419588463705718,-1.1401258145965223,-1.0264917271575698,0.7084195851736935,67.67278453887383,-1.008837529895634,-90.87981871585075,0.8986837683213779,-0.9368881045930687,-1.3717224041053255,-1.1401258145965223,-0.5264917248870118,1.1084195884637058,67.67278454169406,-1.0088377135128845,-90.87981871590041,0.898683765901184,-0.9368881065518262,-1.371722402253258,-1.1,-0.525,1.1,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
AP02_ref_marker_graph_ba,ref14_anchored_available_map,aruco_marker,marker_003,3,no,GT_world_from_est_local_using_ref14_pose_only,6.267805165101217,3.285902694059182,0.8482776057164326,-0.37921881996427764,6.198548199207165,0.10848277605716433,0.706207810319646,0.46198548425554076,87.43074518306648,0.37488511889152176,-2.0224411943498017,1.5258920939106155,-0.021711170852554716,-0.03315907938405006,0.10848277605716433,1.2062078118003572,0.8619854819920717,87.43074499953805,0.3748851124107346,-2.022441195550616,1.525892090705949,-0.02171117089648155,-0.03315907933518698,0.1,1.21,0.8,90.0,-0.0,0.0,1.5707963267948966,0.0,0.0
AP02_ref_marker_graph_ba,ref14_anchored_available_map,aruco_marker,marker_004,4,no,GT_world_from_est_local_using_ref14_pose_only,7.844175190557541,4.576216922522398,3.666010515037843,4.580051809852881,5.207165903142874,0.7366601051503784,0.7558005128034683,1.6520716614538478,86.52698280903219,2.0055216075060125,2.144800599456106,1.5091678163858573,0.0563369924466854,0.003602642373744469,0.7366601051503784,1.2558005180985288,2.0520716590314287,86.52698262540945,2.005521614378715,2.14480059303008,1.509167813181639,0.05633699242883719,0.0036026422819509657,0.7,1.21,2.0,90.0,-0.0,0.0,1.5707963267948966,0.0,0.0
AP02_ref_marker_graph_ba,ref14_anchored_available_map,aruco_marker,marker_005,5,no,GT_world_from_est_local_using_ref14_pose_only,6.315762054053757,1.0570787047603551,4.523619240245069,-2.8274778654855615,3.3809892358449556,1.9452361924024506,-1.5082747810067922,0.7338098875242729,68.02973795300416,-0.4657171075767068,-89.962088575059,0.9163324181145064,-0.9268221025721347,-1.3613287661573237,1.9452361924024506,-1.0082747786548556,1.1338098923584496,68.02973795288266,-0.46571729121556743,-89.962088575058,0.9163324156806779,-0.9268221045122247,-1.3613287643173106,1.9,-0.98,1.1,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
