method,status,mean_pair_t_cm,median_pair_t_cm,max_pair_t_cm,mean_pair_r_deg,median_pair_r_deg,max_pair_r_deg,mean_baseline_error_cm,mean_direction_error_deg,worst_pair,worst_pair_t_cm,worst_pair_r_deg,source,note
AP03,OK_FULL,3.2705881829193837,3.0513071712513784,5.0593969013930336,0.09136895902663036,0.0922810775112039,0.13792636461619376,3.126730874627278,0.08364632741300829,cam1-cam5,5.0593969013930336,0.10279445190920267,results/bus_real_data/ablation/world/route/route2/FINAL_RESULTS/AP03/AP03_PAIRWISE_RESULT.csv,Canonical AP03 result using COLMAP exhaustive feature matching.
