method,status,pair,from_camera,to_camera,translation_error_cm,rotation_error_deg,baseline_error_cm,direction_error_deg,gt_baseline_m,est_baseline_m,gt_tx_m,gt_ty_m,gt_tz_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,gt_rvec_x,gt_rvec_y,gt_rvec_z,est_tx_m,est_ty_m,est_tz_m,est_roll_deg,est_pitch_deg,est_yaw_deg,est_rvec_x,est_rvec_y,est_rvec_z,source,note
AP03,OK,cam0-cam1,cam_edge_0,cam_edge_1,2.294138934685601,0.07169648952698338,2.2133061691169686,0.0680772533358297,5.069131069576643,5.091264131267812,-4.590674262084118,-0.9808404021811508,1.913047758273379,115.90214977992046,57.450670973219815,138.4497834938831,0.059735247464964884,1.862313170365479,0.6890226811483596,-4.611842128160679,-0.9888599094385044,1.9167782132426923,115.77565413484635,57.462592013123896,138.36233061265253,0.059575871730332,1.8612068360136604,0.6898744676476372,results/bus_real_data/ablation/world/route/route2/FINAL_RESULTS/AP03/AP03_PAIRWISE_RESULT.csv,Canonical AP03 result using COLMAP exhaustive feature matching.
AP03,OK,cam0-cam3,cam_edge_0,cam_edge_3,1.7355491981687665,0.1277895151515072,1.38883771792786,0.15585976230447568,3.819152918656321,3.8330412958355997,-3.81680220975047,-0.1063958311610107,0.0814237977288359,21.20580374270508,50.53923196926396,36.24433498574047,0.057800683779278175,0.9425257326838135,0.4222289727329982,-3.830947402271637,-0.10454517510278322,0.07153938056748088,21.12497179404594,50.42419894320851,36.16071976840859,0.05793049605622491,0.94029003292308,0.42209378513713264,results/bus_real_data/ablation/world/route/route2/FINAL_RESULTS/AP03/AP03_PAIRWISE_RESULT.csv,Canonical AP03 result using COLMAP exhaustive feature matching.
AP03,OK,cam0-cam5,cam_edge_0,cam_edge_5,3.8084754078171557,0.13792636461619376,3.5624550912838338,0.1357014521717415,5.6679279645010325,5.703552515413871,5.239989224744797,-0.7565583592593794,2.023744001687466,121.10918727720495,-59.18839253897587,-144.80607014753681,-0.005927455730751903,-1.890899029153531,-0.659747852386118,5.267775341986394,-0.7666470813355795,2.0477564540549396,121.24625160006352,-59.075518302633455,-144.960296054308,-0.005686095494884578,-1.893152812294386,-0.6605697659607781,results/bus_real_data/ablation/world/route/route2/FINAL_RESULTS/AP03/AP03_PAIRWISE_RESULT.csv,Canonical AP03 result using COLMAP exhaustive feature matching.
AP03,OK,cam1-cam3,cam_edge_1,cam_edge_3,1.8004233044423397,0.08176770311320515,1.7957834485124113,0.03393228060595568,2.1721826797050396,2.1901405141901638,1.5443865298310695,-0.3757221990345858,1.4805676849234315,5.145378882018563,-52.158716168945,-19.440987313922378,-0.07152290562849595,-0.9138098031455153,-0.27444766234862317,1.557732168019443,-0.37771215465729413,1.492487685992332,5.209426727001451,-52.22153796698264,-19.526196244726037,-0.07137489432939931,-0.9150146148857867,-0.27520832568970444,results/bus_real_data/ablation/world/route/route2/FINAL_RESULTS/AP03/AP03_PAIRWISE_RESULT.csv,Canonical AP03 result using COLMAP exhaustive feature matching.
AP03,OK,cam1-cam5,cam_edge_1,cam_edge_5,5.0593969013930336,0.10279445190920267,4.913946981595885,0.06999936154198586,9.833844654272022,9.882984124087981,-3.9715362540357773,-2.490397692472714,8.644612183352152,133.3021054862451,43.91477015093176,156.5275178587406,0.07074491249427355,2.174340618010422,0.7301083985994897,-4.002305101009062,-2.5032075487797054,8.682677066616275,133.21413282733707,43.977052455617766,156.4147397519833,0.07147663577302815,2.1726067531169595,0.7300716326204528,results/bus_real_data/ablation/world/route/route2/FINAL_RESULTS/AP03/AP03_PAIRWISE_RESULT.csv,Canonical AP03 result using COLMAP exhaustive feature matching.
AP03,OK,cam3-cam5,cam_edge_3,cam_edge_5,4.925545351009404,0.02623922984269001,4.886055839326708,0.03830785451806133,9.285515073252315,9.334375631645582,2.8983748134908356,-3.1018777282117975,8.2582424386392,141.70501809791045,-7.866545909544569,176.3434827013253,-0.15963022206593686,-2.8589394874323952,-0.9996874983186076,2.907987950008275,-3.1206601577629867,8.302749827317225,141.70619130523968,-7.860361620845354,176.31784865429574,-0.16022683939583046,-2.859141037247714,-0.9997689335316101,results/bus_real_data/ablation/world/route/route2/FINAL_RESULTS/AP03/AP03_PAIRWISE_RESULT.csv,Canonical AP03 result using COLMAP exhaustive feature matching.
