image_name,x,y,z,roll,pitch,yaw,tag,board_name,board_x,board_y,board_z,board_roll,board_pitch,board_yaw,image_path,image_path
moving_0026.jpg,-3.444444,0.027778,1.650000,0.000000,0.000000,0.538889,transition_front_bridge_1_to_front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0026.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0026.jpg
moving_0027.jpg,-3.388889,0.025556,1.650000,0.000000,0.000000,0.527778,transition_front_bridge_1_to_front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0027.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0027.jpg
moving_0028.jpg,-3.333333,0.023333,1.650000,0.000000,0.000000,0.516667,transition_front_bridge_1_to_front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0028.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0028.jpg
moving_0029.jpg,-3.277778,0.021111,1.650000,0.000000,0.000000,0.505556,transition_front_bridge_1_to_front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0029.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0029.jpg
moving_0030.jpg,-3.222222,0.018889,1.650000,0.000000,0.000000,0.494444,transition_front_bridge_1_to_front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0030.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0030.jpg
moving_0031.jpg,-3.166667,0.016667,1.650000,0.000000,0.000000,0.483333,transition_front_bridge_1_to_front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0031.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0031.jpg
moving_0032.jpg,-3.111111,0.014444,1.650000,0.000000,0.000000,0.472222,transition_front_bridge_1_to_front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0032.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0032.jpg
moving_0033.jpg,-3.055556,0.012222,1.650000,0.000000,0.000000,0.461111,transition_front_bridge_1_to_front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0033.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0033.jpg
moving_0034.jpg,-3.000000,0.010000,1.650000,0.000000,0.000000,0.450000,front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0034.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0034.jpg
moving_0035.jpg,-3.000000,0.010000,1.650000,0.000000,0.000000,0.450000,front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0035.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0035.jpg
moving_0036.jpg,-3.000000,0.010000,1.650000,0.000000,0.000000,0.450000,front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0036.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0036.jpg
moving_0037.jpg,-3.000000,0.010000,1.650000,0.000000,0.000000,0.450000,front_bridge_2,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0037.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0037.jpg
moving_0038.jpg,-2.933333,0.008889,1.650000,0.000000,0.000000,0.450000,transition_front_bridge_2_to_front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0038.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0038.jpg
moving_0039.jpg,-2.866667,0.007778,1.650000,0.000000,0.000000,0.450000,transition_front_bridge_2_to_front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0039.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0039.jpg
