residual_evaluation_index,source,solver_iteration,solver_nfev,elapsed_seconds,robust_cost,reprojection_rmse_px,mean_reprojection_error_px,maximum_reprojection_error_px,parameter_step_norm
1,initial_diagnostic,,,0.002330882998649031,156.43562767789265,3.5810065123681705,1.7248761956850969,14.023804553377499,
2,solver_residual_call,,,0.00563500399584882,156.43562767789265,3.5810065123681705,1.7248761956850969,14.023804553377499,0.0
3,solver_residual_call,,,0.00841054400370922,156.4356241656072,3.5810060196479228,1.724876069467501,14.023776846112957,2.3472582100225736e-08
4,solver_residual_call,,,0.010530487998039462,156.43563830944998,3.581007226196161,1.7248763860670728,14.023800157229092,3.4621653097078065e-08
5,solver_residual_call,,,0.01330565799435135,156.4356386088409,3.58100769777041,1.7248764993373846,14.023808592149262,2.9491377683106102e-08
6,solver_residual_call,,,0.015718003996880725,156.43562601538508,3.5810063327363117,1.7248761493088745,14.02380219422389,2.1073424255447017e-08
7,solver_residual_call,,,0.018320862000109628,156.4356314806411,3.581006984579911,1.7248763104653388,14.023800949072063,9.37671505532191e-08
8,solver_residual_call,,,0.020495456992648542,156.43562318103574,3.5810061229548396,1.7248760927686828,14.023809504595585,1.1291764361890468e-07
9,solver_residual_call,,,0.023023410001769662,156.43562741789236,3.581006511890084,1.7248761916633057,14.023804553377499,7.087751274354143e-08
10,solver_residual_call,,,0.025129752000793815,156.4356274489213,3.581006513152292,1.7248761946597433,14.023804553377499,4.3921510497906815e-08
11,solver_residual_call,,,0.027248161000898108,156.43562774309828,3.581006512679292,1.724876202981222,14.023804553377499,3.616188876611441e-08
12,solver_residual_call,,,0.03065470900037326,156.43562750490418,3.581006511729457,1.724876191338107,14.023804553377499,3.3390148049426216e-08
13,solver_residual_call,,,0.0333473530045012,156.43562762932262,3.5810065119477867,1.724876193619183,14.023804553377499,3.3390148049426216e-08
14,solver_residual_call,,,0.03588916399166919,156.43562728098672,3.581006509428274,1.7248761925780356,14.023804553377499,6.030722577984503e-08
15,solver_residual_call,,,0.03811669499555137,156.4356279782213,3.58100651195533,1.7248761989077173,14.023804553377499,6.548166208794733e-08
16,solver_residual_call,,,0.040475870002410375,156.43562785056088,3.5810065118333805,1.7248761912011108,14.023804553377499,4.1040857745626964e-08
17,solver_residual_call,,,0.042520930990576744,156.43562766783032,3.5810065125437975,1.724876188721951,14.023804553377499,3.214755692051691e-08
18,solver_residual_call,,,0.04508947700378485,156.43562768549612,3.5810065118321823,1.7248761983427852,14.023804553377499,3.145572634145975e-08
19,solver_residual_call,,,0.04756344399356749,156.43562769195108,3.5810065123116606,1.7248761937778696,14.023804553377499,3.145572634145975e-08
20,solver_residual_call,,,0.050147857997217216,156.43562740663782,3.5810065110508,1.7248761901214253,14.023804553377499,5.946539931399616e-08
21,solver_residual_call,,,0.05301256399252452,156.4356278376905,3.5810065134747675,1.7248761964499761,14.023804553377499,5.946539931399616e-08
22,solver_residual_call,,,0.05508300400106236,156.43562761811495,3.581006511986313,1.7248761953058214,14.023804553377499,2.195414575281421e-08
23,solver_residual_call,,,0.05745350099459756,156.43562750810753,3.5810065111377236,1.7248761963941834,14.023804553377499,2.6642441748318476e-08
24,solver_residual_call,,,0.05945314100245014,156.43562759220868,3.5810065127522543,1.7248762003018812,14.023804553377499,2.5921504517037503e-08
25,solver_residual_call,,,0.06214461500348989,156.43562766409977,3.5810065122566366,1.7248761983563436,14.023804553377499,2.1073424255447017e-08
26,solver_residual_call,,,0.06455497100250795,156.43562765778253,3.581006512093812,1.7248761971654647,14.023804553377499,2.1073424255447017e-08
27,solver_residual_call,,,0.06705825099197682,156.43562768123135,3.5810065123908776,1.724876195467475,14.023804553377499,2.1073424255447017e-08
28,solver_residual_call,,,0.06951442400168162,156.43562768012498,3.5810065123799553,1.7248761958952634,14.023804553377499,2.1073424255447017e-08
29,solver_residual_call,,,0.07149666199984495,156.43562766886626,3.5810065123085555,1.7248761958877126,14.023804553377499,2.1073424255447017e-08
30,solver_residual_call,,,0.07377092399110552,156.4356276747568,3.581006512347013,1.724876195758388,14.023804553377499,2.1073424255447017e-08
31,solver_residual_call,,,0.07575634999375325,156.43562768394054,3.581006512403702,1.724876195509059,14.023804553377499,2.3913645450167532e-08
32,solver_residual_call,,,0.078143820996047,156.43562767344423,3.5810065123429204,1.7248761955673075,14.023804553377499,2.3913645450167532e-08
33,solver_residual_call,,,0.0806184730026871,156.43562767167538,3.581006512331714,1.7248761952791545,14.023804553377499,2.1073424255447017e-08
34,solver_residual_call,,,0.08293544600019231,156.4356276778145,3.5810065123677237,1.7248761956699459,14.023804553377499,2.1073424255447017e-08
35,solver_residual_call,,,0.08504797099158168,156.43562770651883,3.581006512533895,1.7248761980037777,14.023804553377499,4.6337526372358253e-08
36,solver_residual_call,,,0.08704412500082981,156.43562768216486,3.5810065123929036,1.7248761960184273,14.023804553377499,5.537087976856631e-08
37,solver_residual_call,,,0.08905321599741,156.4356276758677,3.5810065123561863,1.7248761955472807,14.023804553377499,3.6916895669680734e-08
38,solver_residual_call,,,0.09110286399663892,156.43562767291525,3.5810065123389125,1.7248761954443548,14.023804553377499,2.1073424255447017e-08
