scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
far_2_4m_yaw_20deg,mixed,charuco,true,valid,charuco/gray,charuco/gray,17,20,0.675415,2.458,0.073,,results/charuco/target_charuco_current/res640x480/mixed/debug_images/far_2_4m_yaw_20deg_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/mixed/debug_images/far_2_4m_yaw_20deg_camera_2_charuco_gray.png
far_2_4m_yaw_30deg,mixed,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,13,10,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res640x480/mixed/debug_images/far_2_4m_yaw_30deg_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res640x480/mixed/debug_images/far_2_4m_yaw_30deg_camera_2_not_enough_charuco_corners_gray.png
close_1_4m_yaw_10deg,mixed,charuco,true,valid,charuco/gray,charuco/gray,20,24,0.657538,4.246,7.751,,results/charuco/target_charuco_current/res640x480/mixed/debug_images/close_1_4m_yaw_10deg_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/mixed/debug_images/close_1_4m_yaw_10deg_camera_2_charuco_gray.png
shift_left_0_2m_yaw_20deg,shift,charuco,true,valid,charuco/gray,charuco/gray,24,20,0.672526,2.747,1.104,,results/charuco/target_charuco_current/res640x480/mixed/debug_images/shift_left_0_2m_yaw_20deg_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/mixed/debug_images/shift_left_0_2m_yaw_20deg_camera_2_charuco_gray.png
shift_right_0_2m_yaw_20deg,shift,charuco,true,valid,charuco/gray,charuco/gray,24,22,0.656704,4.330,1.372,,results/charuco/target_charuco_current/res640x480/mixed/debug_images/shift_right_0_2m_yaw_20deg_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/mixed/debug_images/shift_right_0_2m_yaw_20deg_camera_2_charuco_gray.png
