observer_type,observer_id,frame_id,marker_id,num_corners,mean_reproj_px,median_reproj_px,max_reproj_px
static,cam_edge_0,static,3,4,0.36135194917283925,0.4116728106512584,0.5301688128744452
static,cam_edge_0,static,7,4,0.7785232366743774,0.8283269040251087,1.1857967475170528
static,cam_edge_0,static,4,4,0.35839685277783406,0.36543464884331794,0.4760961118609831
static,cam_edge_1,static,14,4,0.7104489247612881,0.5201735447030634,1.5218513392029236
static,cam_edge_1,static,2,4,1.068788196127519,0.8907216611501585,1.7139117147956244
static,cam_edge_1,static,1,4,1.2084307642537122,1.194727094366477,1.9683716421989907
static,cam_edge_1,static,5,4,0.7249141334456461,0.6257642650902746,1.048054693236538
static,cam_edge_1,static,7,4,1.1367225604522124,1.4470674984647733,1.4701341955218208
static,cam_edge_1,static,6,4,0.5229563968443534,0.482985334664116,0.7478186690669941
static,cam_edge_1,static,8,4,0.34730128767582785,0.30459010792584135,0.6392844056967982
static,cam_edge_3,static,1,4,1.3513275907581703,0.959204561522133,2.781282346116334
static,cam_edge_3,static,2,4,1.1107152110773384,0.9558155655221767,1.8277294082876936
static,cam_edge_3,static,14,4,0.7689075113263327,0.7422473123936173,0.8923144923012039
static,cam_edge_3,static,3,4,0.5920435364564801,0.6105611042146152,1.0388210242227394
static,cam_edge_3,static,5,4,1.2279085824190281,1.3352284171742286,1.632605672199101
static,cam_edge_3,static,6,4,0.5356721843805877,0.5314150404700404,1.0370057851383685
static,cam_edge_3,static,7,4,1.013474804451337,1.0051441180648002,1.5339309988646213
static,cam_edge_3,static,8,4,0.8313024673111086,0.8533755230471295,1.1445789538381859
static,cam_edge_5,static,13,4,0.6035495660441401,0.4593555687280295,1.3627470836128404
static,cam_edge_5,static,11,4,0.3758956024790213,0.2993779917949603,0.8447963943027881
static,cam_edge_5,static,12,4,0.5943727947644495,0.578961285225459,0.8235802332553864
static,cam_edge_5,static,9,4,0.5449496875405317,0.526059424087141,0.6665125636901346
static,cam_edge_5,static,10,4,0.8343707939007844,0.8465046168433429,1.2205415662960777
static,cam_edge_5,static,0,4,0.39713157109133773,0.360017881920791,0.7054978078434001
moving,moving_frame_000014,14,1,4,0.538595899614054,0.5190024029044585,0.6487198351081107
moving,moving_frame_000014,14,2,4,0.4337876058311202,0.35259253970174464,0.7493425594340073
moving,moving_frame_000014,14,5,4,0.7969609020204692,0.8481547666461697,1.145792950641344
moving,moving_frame_000014,14,7,4,0.660730051343569,0.6603946738741806,0.8733082258468666
moving,moving_frame_000014,14,6,4,0.6231011066788877,0.5550737722944072,1.26081919109952
moving,moving_frame_000015,15,14,4,0.5265708219372118,0.5792860308909974,0.6810854373931708
moving,moving_frame_000015,15,1,4,0.6623799988788722,0.613067609217607,0.8301165039018804
moving,moving_frame_000015,15,2,4,0.6069355096534667,0.6110753583416697,0.9202365200098187
moving,moving_frame_000015,15,5,4,0.6033124579525956,0.5537369074456147,1.1000812323751719
moving,moving_frame_000015,15,7,4,0.7686803451342271,0.7916215856539089,1.0803051757943642
moving,moving_frame_000015,15,6,4,0.6954521414183585,0.6995742310911137,0.8869332923886739
moving,moving_frame_000016,16,14,4,0.40160506890112607,0.3519376436238356,0.662399959765228
moving,moving_frame_000016,16,1,4,0.49772847160746764,0.5165915820961018,0.6832267756938809
moving,moving_frame_000016,16,2,4,0.4623371182301499,0.47781108500087643,0.7715326127839092
moving,moving_frame_000016,16,5,4,0.701979851622683,0.7211969230831563,1.0873993939253868
moving,moving_frame_000016,16,7,4,0.40206698122960277,0.36754235151077386,0.6300207932647827
moving,moving_frame_000016,16,6,4,0.5654321843757295,0.6461924982941826,0.821088238942988
moving,moving_frame_000017,17,14,4,0.9055254892248212,1.066418119941803,1.3647932579453481
moving,moving_frame_000017,17,1,4,0.4656256298464417,0.4842219398341291,0.5959554413522843
moving,moving_frame_000017,17,2,4,0.3607587166142543,0.31933996807103043,0.6138526611499315
moving,moving_frame_000017,17,5,4,0.428729670182354,0.40611367024413164,0.7896229331674847
moving,moving_frame_000017,17,7,4,0.2692245474313065,0.25044954815141207,0.41275280645103896
moving,moving_frame_000017,17,6,4,0.30625543068976024,0.21584987630678218,0.719894698963821
moving,moving_frame_000018,18,14,4,0.4311968459446057,0.4877276374175046,0.5300023243341033
moving,moving_frame_000018,18,1,4,0.7006259234366372,0.6425917622512919,1.1219010550319908
moving,moving_frame_000018,18,2,4,0.35428605429369353,0.35132474379568474,0.48966460885261
moving,moving_frame_000018,18,5,4,0.4244294214027218,0.33544202793131594,0.7552622252974568
moving,moving_frame_000018,18,6,4,0.3290386856283294,0.2760227362315024,0.6177852525564524
moving,moving_frame_000019,19,14,4,0.35348523925550546,0.3415742842007477,0.5232161429204631
moving,moving_frame_000019,19,1,4,0.9439853103834057,0.9915301469044795,1.273708566453206
moving,moving_frame_000019,19,2,4,0.4211247656463049,0.37512328778083004,0.8923710794401671
moving,moving_frame_000019,19,5,4,0.5612222144091906,0.5240380118419694,0.9459588894730995
moving,moving_frame_000020,20,2,4,0.623322013110626,0.6128401547375624,0.7820093059901261
moving,moving_frame_000020,20,1,4,0.6611125178333179,0.5946610436396149,1.4200421063219115
moving,moving_frame_000020,20,5,4,0.32720182899004296,0.3036855249805108,0.541954337140985
moving,moving_frame_000021,21,2,4,0.3073890720730441,0.24104225169046392,0.7115497362358237
moving,moving_frame_000021,21,1,4,0.39644028446358665,0.39706688879493524,0.5806303257301173
moving,moving_frame_000021,21,5,4,0.5114718347031688,0.48665643977625456,0.7078486253635431
moving,moving_frame_000022,22,2,4,0.52737392647291,0.46986439437720484,0.7863187048337196
moving,moving_frame_000022,22,1,4,0.3971018546267243,0.3302775480169024,0.6632007949986501
moving,moving_frame_000022,22,5,4,0.6091703610683377,0.4990508826550052,1.0351228374478196
moving,moving_frame_000023,23,2,4,0.3973117694083397,0.393702913234532,0.6467317942224687
moving,moving_frame_000023,23,1,4,0.34631660934253655,0.3542831219738443,0.6211327335922984
moving,moving_frame_000024,24,2,4,0.2715476006253235,0.2945712245465914,0.467700775192186
moving,moving_frame_000024,24,1,4,0.3789410721991226,0.39890687562631355,0.5819212358639932
moving,moving_frame_000025,25,2,4,0.46251477967905325,0.4835270594426229,0.6272105865675917
moving,moving_frame_000025,25,1,4,0.3627603233647447,0.3585927245408631,0.6689282193779239
moving,moving_frame_000029,29,1,4,0.1179649161735567,0.11649657008426059,0.14343381757027854
moving,moving_frame_000030,30,1,4,0.11681085727518785,0.11678448839127367,0.14872052734071034
moving,moving_frame_000031,31,1,4,0.10446484974955551,0.10318514178246024,0.11170465202967032
moving,moving_frame_000034,34,1,4,0.0830492242412242,0.08175683027177176,0.08847157551395972
moving,moving_frame_000035,35,1,4,0.16248894483513124,0.16072028671000377,0.22251600525545343
moving,moving_frame_000037,37,1,4,0.14416131727432008,0.1425287977403125,0.1984798301549237
moving,moving_frame_000038,38,1,4,0.07443334724361238,0.07324083273777757,0.09600387977731174
moving,moving_frame_000039,39,1,4,0.18194709962796424,0.17988599694781893,0.22949425591013325
moving,moving_frame_000045,45,0,4,0.7223085119521551,0.8062521502850406,1.0326491504431599
moving,moving_frame_000045,45,1,4,0.6980610534719786,0.6414923679703355,1.0137653920408947
moving,moving_frame_000046,46,0,4,0.5015532541934494,0.5270035028725009,0.6073193145532473
moving,moving_frame_000046,46,1,4,0.28740848015679277,0.27497712869321767,0.42084887097977614
moving,moving_frame_000049,49,0,4,0.5911261857002592,0.6200154245602844,0.6976173383971723
moving,moving_frame_000049,49,1,4,0.36912039716679057,0.3434443910584934,0.5506163392571058
moving,moving_frame_000051,51,1,4,0.40690732377729444,0.4852130594919662,0.5496646636221155
moving,moving_frame_000051,51,0,4,0.3159947060931,0.32954599953711594,0.46039140825384756
moving,moving_frame_000053,53,0,4,0.032104296495920455,0.032180000439821235,0.03608727607211506
moving,moving_frame_000061,61,0,4,0.07235838382424004,0.0726524039757448,0.07754041032762378
moving,moving_frame_000065,65,3,4,0.44415791745366956,0.3863778953474844,0.6839588061953245
moving,moving_frame_000065,65,0,4,0.3772875031302986,0.39239269586247955,0.5722471149994798
moving,moving_frame_000066,66,3,4,0.0645054088719345,0.0645695361014662,0.07008849432931887
moving,moving_frame_000071,71,14,4,0.2893230153626999,0.2766026228118505,0.41519037007076615
moving,moving_frame_000071,71,3,4,0.42016209792850767,0.3981651148745662,0.536550365094126
moving,moving_frame_000072,72,14,4,0.34385635826259503,0.2904952999552511,0.6122453017418246
moving,moving_frame_000072,72,3,4,0.503747792666769,0.4419526957768316,0.9668615956700765
moving,moving_frame_000073,73,14,4,0.3206753347682465,0.35748261529129244,0.5385194174222624
