experiment,method,label,runtime_seconds,execution_status,solver_status,quality_status,pair_count,anchor_camera_count,mean_pair_translation_error_cm,mean_pair_rotation_error_deg,maximum_pair_translation_error_cm,maximum_pair_rotation_error_deg,cam_edge_5_pair_count,cam_edge_5_maximum_translation_error_cm,cam_edge_5_maximum_rotation_error_deg,registered_static_cameras,registered_moving_frames,sparse_points,configuration
route2,ap01,root_cam_edge_3,176.67072259899942,completed,not_applicable,warning_unstable_consensus,6,4,425.1112587447137,30.246394015309665,779.2481944549361,57.20078380539725,3,779.2481944549361,57.20078380539725,,,,"{'aruco_detection_mode': 'baseline', 'evaluation_anchor_marker_id': 14, 'gpu_requested': 'auto', 'gpu_resolved': 'true', 'mapper_minimum_matches': 8, 'matcher': 'exhaustive', 'maximum_features': 8192, 'maximum_image_size': 2400, 'quality_area_ratio': 8e-06, 'quality_max_distance_m': 'disabled', 'quality_pnp_rmse_px': 25.0, 'quality_positive_depth': True, 'quality_sources': 'maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global', 'root_camera': 'cam_edge_3', 'scale_top_per_marker': 30, 'top_moving_per_marker': 8}"
route2,ap02,combined_nfev_60__ref_marker_7,1217.0716817440007,completed,limit_reached,poor_high_reprojection,6,4,199.9691159850911,18.530028954651115,368.1475428813547,34.64562341728183,3,368.1475428813547,34.64562341728183,,,,"{'aruco_detection_mode': 'baseline', 'combined_max_nfev': 60, 'evaluation_anchor_marker_id': 14, 'loss': 'soft_l1', 'loss_scale_px': 3.0, 'maximum_total_frames': None, 'quality_area_ratio': 8e-06, 'quality_max_distance_m': 'disabled', 'quality_pnp_rmse_px': 25.0, 'quality_positive_depth': True, 'quality_sources': 'maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global', 'reference_marker_id': 7, 'reference_marker_maximum_frames': None, 'static_max_nfev': 100, 'top_per_marker': 8, 'top_per_marker_pair': 4}"
route2,ap02,combined_nfev_80__ref_marker_7,1381.2263060990008,completed,success,poor_high_reprojection,6,4,199.96890323817192,18.53005524113085,368.1472067540553,34.64568190407957,3,368.1472067540553,34.64568190407957,,,,"{'aruco_detection_mode': 'baseline', 'combined_max_nfev': 80, 'evaluation_anchor_marker_id': 14, 'loss': 'soft_l1', 'loss_scale_px': 3.0, 'maximum_total_frames': None, 'quality_area_ratio': 8e-06, 'quality_max_distance_m': 'disabled', 'quality_pnp_rmse_px': 25.0, 'quality_positive_depth': True, 'quality_sources': 'maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global', 'reference_marker_id': 7, 'reference_marker_maximum_frames': None, 'static_max_nfev': 100, 'top_per_marker': 8, 'top_per_marker_pair': 4}"
route2,ap03_multi,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,265.9200361490002,completed_shared_colmap,not_applicable,good,6,4,415.5405378693076,29.062651131747955,829.8716400265536,58.03431273944201,3,829.8716400265536,58.03431273944201,4,176,7316,"{'aruco_detection_mode': 'baseline', 'evaluation_anchor_marker_id': 14, 'gpu_requested': 'true', 'gpu_resolved': 'true', 'mapper_minimum_matches': 8, 'matcher': 'exhaustive', 'maximum_features': 8192, 'maximum_image_size': 2400, 'multi_marker_count': 20, 'quality_area_ratio': 8e-06, 'quality_max_distance_m': 'disabled', 'quality_pnp_rmse_px': 25.0, 'quality_positive_depth': True, 'quality_sources': 'maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global', 'scale_maximum_observations_per_marker': None, 'scale_minimum_inliers': 4, 'scale_ransac_iterations': 1000, 'scale_reprojection_threshold_px': 5.0, 'single_scale_marker_id': 0}"
route2,ap03_single,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,265.9200361490002,completed_shared_colmap,not_applicable,warning_scale_dispersion,6,4,414.89681291683115,29.06265113174176,819.5636071204655,58.034312739442,3,819.5636071204655,58.034312739442,4,176,7316,"{'aruco_detection_mode': 'baseline', 'evaluation_anchor_marker_id': 14, 'gpu_requested': 'true', 'gpu_resolved': 'true', 'mapper_minimum_matches': 8, 'matcher': 'exhaustive', 'maximum_features': 8192, 'maximum_image_size': 2400, 'multi_marker_count': 20, 'quality_area_ratio': 8e-06, 'quality_max_distance_m': 'disabled', 'quality_pnp_rmse_px': 25.0, 'quality_positive_depth': True, 'quality_sources': 'maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global', 'scale_maximum_observations_per_marker': None, 'scale_minimum_inliers': 4, 'scale_ransac_iterations': 1000, 'scale_reprojection_threshold_px': 5.0, 'single_scale_marker_id': 0}"
route2_cpu_ref14_50x50,ap01,baseline,270.2845626540002,completed,not_applicable,warning_unstable_consensus,0,1,,,,,0,,,,,,"{'evaluation_anchor_marker_id': 14, 'quality_area_ratio': 8e-06, 'quality_pnp_rmse_px': 25.0, 'quality_positive_depth': True, 'quality_max_distance_m': 'disabled', 'quality_sources': 'maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global', 'aruco_detection_mode': 'baseline', 'root_camera': 'cam_edge_3', 'top_moving_per_marker': 8, 'scale_top_per_marker': 30, 'matcher': 'exhaustive', 'compute_configured': 'cpu_baseline', 'compute_resolved': 'cpu_baseline', 'colmap_version': 'ERROR: Command `--version` not recognized. To list the available commands, run `colmap help`.', 'gpu_requested': 'false', 'gpu_resolved': 'false', 'maximum_image_size': 1600, 'maximum_features': 4096, 'mapper_minimum_matches': 8, 'intrinsics_refinement': {'focal_length': False, 'principal_point': False, 'extra_parameters': False}, 'direct_minimum_independent_markers': 3, 'direct_minimum_inlier_ratio': 0.7, 'direct_maximum_translation_dispersion_m': 0.12, 'direct_maximum_rotation_dispersion_deg': 4.0, 'relay_minimum_inlier_ratio': 0.7, 'relay_maximum_translation_dispersion_m': 0.3, 'relay_maximum_rotation_dispersion_deg': 7.0, 'path_maximum_translation_disagreement_m': 0.12, 'path_maximum_rotation_disagreement_deg': 4.0}"
route2_cpu_ref14_50x50,ap02,baseline,914.0190585290111,completed,limit_reached,poor_high_reprojection,6,4,87.69320445890976,11.006462559127996,118.64949146654902,18.603292288192886,3,118.64949146654902,18.603292288192886,,,,"{'evaluation_anchor_marker_id': 14, 'quality_area_ratio': 8e-06, 'quality_pnp_rmse_px': 25.0, 'quality_positive_depth': True, 'quality_max_distance_m': 'disabled', 'quality_sources': 'maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global', 'aruco_detection_mode': 'baseline', 'reference_marker_selection_mode': 'baseline', 'reference_marker_id': 14, 'resolved_reference_marker_id': 14, 'reference_marker_reason': 'Route-2 simulation baseline contract: marker 14', 'reference_marker_evidence': {'id': 14, 'static_cameras': ['cam_edge_1', 'cam_edge_3'], 'static_camera_count': 2, 'static_graph_reachable_cameras': ['cam_edge_0', 'cam_edge_1', 'cam_edge_3'], 'static_graph_reachable_count': 3, 'combined_graph_reachable_static_cameras': ['cam_edge_0', 'cam_edge_1', 'cam_edge_3', 'cam_edge_5'], 'combined_graph_reachable_static_count': 4, 'combined_graph_reachable_marker_count': 20, 'combined_graph_reachable_marker_ids': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20], 'combined_graph_reachable_moving_frames': 170, 'moving_frames': 27, 'accepted_observations': 29, 'median_pnp_reprojection_rmse_px': 0.1586043026320723, 'median_marker_area_px2': 2077.5, 'median_marker_area_ratio': 0.002254231770833333, 'median_selection_score': 0.560900127501496, 'moving_median_pnp_reprojection_rmse_px': 0.1586043026320723, 'moving_median_marker_area_px2': 2127.0, 'moving_median_marker_area_ratio': 0.0023079427083333333, 'moving_median_selection_score': 0.567932489994529, 'median_score_area': 0.47478750729493013, 'median_score_reprojection': 0.8631074455085648, 'median_score_border': 0.4861111111111111, 'median_score_distance': 0.2504978658376732, 'ap02_compatible': True, 'ap02_partial_compatible': True, 'ap02_static_only_partial': True, 'ap03_compatible': True, 'automatic_candidate': True, 'compatible': True, 'diagnostic_partial': False, 'recommended': False}, 'initialization_algorithm': 'maximum_bottleneck', 'initialization_diagnostic': 'unweighted_first_hit_bfs', 'reference_marker_maximum_frames': None, 'top_per_marker': 8, 'top_per_marker_pair': 4, 'maximum_total_frames': None, 'static_max_nfev': 50, 'combined_max_nfev': 50, 'loss': 'soft_l1', 'loss_scale_px': 3.0}"
route2_cpu_ref14_50x50,ap03_multi,baseline,334.30330064100417,completed_shared_colmap,not_applicable,good,6,4,2.93372333747128,0.09531797903910431,4.7847460088245315,0.12740213457637106,3,4.7847460088245315,0.12740213457637106,4,175,11454,"{'evaluation_anchor_marker_id': 14, 'quality_area_ratio': 8e-06, 'quality_pnp_rmse_px': 25.0, 'quality_positive_depth': True, 'quality_max_distance_m': 'disabled', 'quality_sources': 'maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global', 'aruco_detection_mode': 'baseline', 'single_scale_marker_id': 0, 'multi_marker_count': 20, 'matcher': 'exhaustive', 'compute_configured': 'cpu_baseline', 'compute_resolved': 'cpu_baseline', 'colmap_version': None, 'gpu_requested': None, 'gpu_resolved': None, 'maximum_image_size': 2400, 'maximum_features': 8192, 'mapper_minimum_matches': 8, 'intrinsics_refinement': None, 'scale_reprojection_threshold_px': 5.0, 'scale_ransac_iterations': 1000, 'scale_minimum_inliers': 4, 'scale_maximum_observations_per_marker': None}"
route2_cpu_ref14_50x50,ap03_single,baseline,334.30330064100417,completed_shared_colmap,not_applicable,good,6,4,10.829435925917826,0.09531797907835637,17.818014795477268,0.1274021346049785,3,17.818014795477268,0.1274021346049785,4,175,11454,"{'evaluation_anchor_marker_id': 14, 'quality_area_ratio': 8e-06, 'quality_pnp_rmse_px': 25.0, 'quality_positive_depth': True, 'quality_max_distance_m': 'disabled', 'quality_sources': 'maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global', 'aruco_detection_mode': 'baseline', 'single_scale_marker_id': 0, 'multi_marker_count': 20, 'matcher': 'exhaustive', 'compute_configured': 'cpu_baseline', 'compute_resolved': 'cpu_baseline', 'colmap_version': None, 'gpu_requested': None, 'gpu_resolved': None, 'maximum_image_size': 2400, 'maximum_features': 8192, 'mapper_minimum_matches': 8, 'intrinsics_refinement': None, 'scale_reprojection_threshold_px': 5.0, 'scale_ransac_iterations': 1000, 'scale_minimum_inliers': 4, 'scale_maximum_observations_per_marker': None}"
