initialized_type,initialized_id,from_type,from_id,observed_marker_id,observer_id,frame_id,edge_quality,path_bottleneck,pnp_reprojection_rmse_px,area_px2,distance_m
observer,moving_frame_000212,marker,14,14,moving_frame_000212,212,24.657785581721807,24.657785581721807,0.16709068301300664,2767.5,2.453358856834694
observer,moving_frame_000215,marker,14,14,moving_frame_000215,215,23.374240717009425,23.374240717009425,0.28786870515605456,3511.0,2.3359817449678584
observer,moving_frame_000213,marker,14,14,moving_frame_000213,213,20.974714326354224,20.974714326354224,0.311566013093368,3092.5,2.375510654498978
observer,moving_frame_000216,marker,14,14,moving_frame_000216,216,20.020515610599574,20.020515610599574,0.43891057990829846,3885.0,2.2610245787927776
observer,moving_frame_000214,marker,14,14,moving_frame_000214,214,19.59012056497975,19.59012056497975,0.38392954683654473,3289.0,2.336327545999114
observer,moving_frame_000217,marker,14,14,moving_frame_000217,217,14.305776057423413,14.305776057423413,0.32480321552097197,4286.0,2.2478095771238733
observer,moving_frame_000210,marker,14,14,moving_frame_000210,210,12.445882878958455,12.445882878958455,0.5429535055619911,2302.0,2.622059495622338
observer,moving_frame_000205,marker,14,14,moving_frame_000205,205,12.159140201664595,12.159140201664595,0.3689657818420443,1608.0,3.0967770577955602
observer,moving_frame_000211,marker,14,14,moving_frame_000211,211,11.212280764465916,11.212280764465916,0.678249507360945,2567.0,2.5740194638742477
observer,moving_frame_000209,marker,14,14,moving_frame_000209,209,9.944670653135269,9.944670653135269,0.6817341552993641,2137.0,2.7014338299034786
observer,moving_frame_000201,marker,14,14,moving_frame_000201,201,8.333560595262567,8.333560595262567,0.4769763631528052,1131.5,3.4237274320884703
observer,moving_frame_000203,marker,14,14,moving_frame_000203,203,6.201865783074092,6.201865783074092,0.8324116364409273,1382.0,3.1869199316263215
observer,moving_frame_000202,marker,14,14,moving_frame_000202,202,5.422599426045206,5.422599426045206,0.8873809166465365,1229.0,3.2938104045194376
marker,3,observer,moving_frame_000215,3,moving_frame_000215,215,16.7350334228458,16.7350334228458,0.4126738765453874,2740.5,2.4570216404992533
observer,moving_frame_000071,marker,3,3,moving_frame_000071,71,41.79275597382762,16.7350334228458,0.035170313031061745,4051.0,2.0198214793922076
observer,moving_frame_000073,marker,3,3,moving_frame_000073,73,39.73111290467021,16.7350334228458,0.047836144990883976,3829.0,2.0121039085572843
observer,moving_frame_000068,marker,3,3,moving_frame_000068,68,37.1519272438626,16.7350334228458,0.15387735205540445,5014.0,2.049193820420551
observer,moving_frame_000069,marker,3,3,moving_frame_000069,69,31.62885731390841,16.7350334228458,0.2237198377664713,4583.0,2.042936422717617
observer,moving_frame_000077,marker,3,3,moving_frame_000077,77,31.150018666392164,16.7350334228458,0.2637343971022728,4685.0,1.8930833968458267
observer,moving_frame_000074,marker,3,3,moving_frame_000074,74,28.71447491882975,16.7350334228458,0.23969812018326292,3860.5,1.982339469163246
observer,moving_frame_000075,marker,3,3,moving_frame_000075,75,25.849923656934365,16.7350334228458,0.32168280391946336,4017.0,1.9700368232930288
observer,moving_frame_000076,marker,3,3,moving_frame_000076,76,25.726885825385647,16.7350334228458,0.35280176308492983,4286.0,1.9334862415235803
observer,moving_frame_000070,marker,3,3,moving_frame_000070,70,22.79569793933284,16.7350334228458,0.4144051483152302,4246.0,2.041638697323805
observer,moving_frame_000072,marker,3,3,moving_frame_000072,72,20.483339804669768,16.7350334228458,0.4508634970180031,3813.5,2.0512377215756996
observer,cam_edge_0,marker,3,3,cam_edge_0,static,18.53530736111352,16.7350334228458,0.2313870552478482,2433.0,3.0800955508443573
observer,moving_frame_000078,marker,3,3,moving_frame_000078,78,5.786405576136299,5.786405576136299,0.34117815394968737,5098.0,1.882331882902322
marker,4,observer,cam_edge_0,4,cam_edge_0,static,30.592821567398268,16.7350334228458,0.1436712148791391,4069.0,2.5412293384247704
observer,moving_frame_000087,marker,4,4,moving_frame_000087,87,65.25347224540845,16.7350334228458,0.29209154224639816,15768.5,1.3286481751009422
observer,moving_frame_000084,marker,4,4,moving_frame_000084,84,50.77001271875668,16.7350334228458,0.3281681425942232,11315.0,1.4106776240231138
observer,moving_frame_000207,marker,4,4,moving_frame_000207,207,41.704685102290654,16.7350334228458,0.03495726558019155,6162.0,2.101697596488133
observer,moving_frame_000083,marker,4,4,moving_frame_000083,83,41.11831226706207,16.7350334228458,0.44323979687814924,10668.0,1.454314930089606
observer,moving_frame_000085,marker,4,4,moving_frame_000085,85,32.12615858005273,16.7350334228458,0.7096837903693457,12222.5,1.3860511956934634
observer,moving_frame_000081,marker,4,4,moving_frame_000081,81,26.61572180008919,16.7350334228458,0.7336288661284367,9845.0,1.5385609479325122
observer,moving_frame_000208,marker,4,4,moving_frame_000208,208,25.756855730293132,16.7350334228458,0.13144902120400742,7203.0,2.004071161871252
observer,moving_frame_000206,marker,4,4,moving_frame_000206,206,12.867399495786946,12.867399495786946,0.39724194636072857,5530.0,2.1907716401175166
observer,moving_frame_000204,marker,4,4,moving_frame_000204,204,10.552752069721434,10.552752069721434,0.8865946390981316,4164.0,2.3908365475246436
marker,7,observer,moving_frame_000087,7,moving_frame_000087,87,29.190168397258123,16.7350334228458,0.33591336214969825,6026.0,2.2204589631986793
observer,moving_frame_000089,marker,7,7,moving_frame_000089,89,42.06836625465819,16.7350334228458,0.1030620543439298,5562.0,2.122852951575984
observer,moving_frame_000086,marker,7,7,moving_frame_000086,86,40.52314689798613,16.7350334228458,0.1507575459275294,6493.5,2.2549514274331104
observer,moving_frame_000091,marker,7,7,moving_frame_000091,91,35.99779921619041,16.7350334228458,0.22686231525869907,5860.0,1.9960086018935423
observer,moving_frame_000092,marker,7,7,moving_frame_000092,92,32.09163381535338,16.7350334228458,0.3203043170029484,6114.0,1.9536447975555182
observer,moving_frame_000093,marker,7,7,moving_frame_000093,93,31.044517890241455,16.7350334228458,0.34583678677203755,6199.5,1.9607275206929038
observer,moving_frame_000090,marker,7,7,moving_frame_000090,90,28.801914220250378,16.7350334228458,0.34743858318112836,5649.0,2.065822263731177
observer,moving_frame_000088,marker,7,7,moving_frame_000088,88,25.673044343344923,16.7350334228458,0.4207330513748461,5791.0,2.1564971460246425
marker,6,observer,moving_frame_000093,6,moving_frame_000093,93,51.88564887883273,16.7350334228458,0.1399765527913563,8004.0,1.76047109998706
