observer_type,observer_id,frame_id,marker_id,num_corners,mean_reproj_px,median_reproj_px,max_reproj_px
static,cam_edge_0,static,3,4,1.9850868696742379,1.9362915923918012,3.0216012669402046
static,cam_edge_0,static,7,4,2.4537814086499186,2.7155943507557643,3.342787223709449
static,cam_edge_0,static,4,4,2.2519953859481205,2.402398205943946,3.2376582125626143
static,cam_edge_1,static,14,4,6.890262143523047,6.733373605302329,8.955724883307946
static,cam_edge_1,static,2,4,5.0528172878043565,5.221997173382407,6.172966341159266
static,cam_edge_1,static,5,4,6.672183252158562,6.708096270415991,8.851189497825306
static,cam_edge_1,static,7,4,2.3963184467788032,2.51726986406646,2.8791736741903553
static,cam_edge_1,static,6,4,7.421339470765782,7.392437284564914,7.817710232378534
static,cam_edge_1,static,8,4,3.9423091514581223,3.7692569492962584,4.731908329756094
static,cam_edge_3,static,1,4,6.271405073019903,5.948196819737119,8.924235168714787
static,cam_edge_3,static,2,4,3.1712213023983242,3.1662236198467717,3.7196147440127345
static,cam_edge_3,static,14,4,3.826102099846349,3.8771955856709015,4.781734621871641
static,cam_edge_3,static,19,4,1.6799744576160407,1.2517213742463842,3.1036232020056436
static,cam_edge_3,static,5,4,12.038842251436526,11.985860412795336,17.67270435973405
static,cam_edge_3,static,6,4,4.8675369105719595,4.8439015177269145,5.763576266022271
static,cam_edge_3,static,7,4,3.3662017505988375,3.1378980557502025,4.245803999881535
static,cam_edge_3,static,8,4,5.687629756351927,5.648599108232423,7.36384712938835
static,cam_edge_3,static,20,4,2.7831780086660793,2.6915472785334655,3.8023593461890477
static,cam_edge_5,static,13,4,94.66772773425332,93.98940608674587,121.71056377000673
static,cam_edge_5,static,11,4,156.51588189745434,157.3427546078718,201.01709644536732
static,cam_edge_5,static,12,4,258.65956443088237,258.53578070007757,290.1745268536674
static,cam_edge_5,static,9,4,17.3812408021909,18.399545977620885,26.13238826643487
static,cam_edge_5,static,10,4,54.58547257808975,54.27154185756018,63.29062269069833
static,cam_edge_5,static,16,4,108.94356550622302,108.9560656106282,112.49891895318349
static,cam_edge_5,static,0,4,194.93673904582906,194.9543136293123,199.40162728947178
moving,moving_frame_000000,0,13,4,38.5444121352686,34.8151826298389,55.66512030483388
moving,moving_frame_000000,0,11,4,62.06245464262696,64.05960368927887,97.8636165509835
moving,moving_frame_000000,0,12,4,440.37946295066035,440.5985204561525,473.2637503593203
moving,moving_frame_000000,0,9,4,25.17660240711629,25.13523683801224,32.52735504763055
moving,moving_frame_000000,0,10,4,21.859607199201783,20.53910099935814,36.539974905237656
moving,moving_frame_000000,0,16,4,39.84848817285128,40.06626052588427,46.62050319263537
moving,moving_frame_000000,0,0,4,39.49305383885454,39.80266172225744,47.425867086846154
moving,moving_frame_000001,1,13,4,27.7416063088626,31.43969758148598,35.60563526493874
moving,moving_frame_000001,1,12,4,457.17418579897503,457.25876946609276,494.1599617122913
moving,moving_frame_000001,1,9,4,23.93088036740675,24.760162212000008,31.736598615763207
moving,moving_frame_000001,1,10,4,23.14915511165131,26.585482254515014,30.219572053633538
moving,moving_frame_000001,1,16,4,18.65797874618013,19.698651536213365,24.289664464086833
moving,moving_frame_000001,1,0,4,19.718920046715937,20.342289542709736,26.99653244259452
moving,moving_frame_000002,2,13,4,174.2432625205006,174.78166416305623,186.70630304382942
moving,moving_frame_000002,2,12,4,466.04272519369425,466.1883046635161,503.4858621327942
moving,moving_frame_000002,2,9,4,161.16448007345514,161.93540422878368,181.54953511875772
moving,moving_frame_000002,2,10,4,256.2663457917129,256.5243563220662,271.28612413910247
moving,moving_frame_000002,2,16,4,13.26568299318261,13.371916536163745,16.189833621895584
moving,moving_frame_000002,2,0,4,111.55214094166061,111.56644222048519,115.39336999740266
moving,moving_frame_000003,3,13,4,29.851929880829775,34.82842722463641,47.70369578472338
moving,moving_frame_000003,3,9,4,21.857818813986633,22.796588740883696,28.401661277218423
moving,moving_frame_000003,3,10,4,22.66456024415514,23.38103833141364,39.835135672768224
moving,moving_frame_000003,3,16,4,6.3909418009417145,6.45904493827083,6.71977019634696
moving,moving_frame_000003,3,0,4,45.7201405556135,45.48988562700414,51.15253784502526
moving,moving_frame_000004,4,13,4,27.635667444066364,28.321421809646388,51.02243128267351
moving,moving_frame_000004,4,11,4,49.6854583975504,49.649521988082284,70.00388145365858
moving,moving_frame_000004,4,9,4,22.569663531084846,22.745425173847174,25.302564697005277
moving,moving_frame_000004,4,10,4,18.816515929729587,16.27080736043284,28.30147137137841
moving,moving_frame_000004,4,16,4,25.335373283339376,25.928086647621544,30.821450300314442
moving,moving_frame_000004,4,0,4,9.852944715587268,9.81418409858182,14.007680572198199
moving,moving_frame_000005,5,13,4,86.19365940188405,82.65556069686565,127.9262259398482
moving,moving_frame_000005,5,11,4,186.9731024017247,191.59038744974694,223.71342437749973
moving,moving_frame_000005,5,9,4,32.16244724876509,29.968084678407102,47.27808560844708
