frame_id,image_path,debug_image,detected_marker_count,detected_marker_ids,pnp_success_count,pnp_failure_count,median_pnp_reprojection_rmse_px
24,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000024.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000024.png,2,0 20,2,0,0.3419687413850365
25,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000025.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000025.png,2,0 3,2,0,0.3555721094136084
26,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000026.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000026.png,4,0 3 15 16,4,0,0.46690612994960234
27,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000027.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000027.png,5,0 3 15 16 19,5,0,0.41645859698833815
28,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000028.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000028.png,5,0 3 15 16 19,5,0,0.3323322810815714
29,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000029.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000029.png,3,3 15 16,3,0,0.434510323316513
30,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000030.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000030.png,2,15 16,2,0,0.6432255889092473
31,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000031.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000031.png,0,,0,0,
32,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000032.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000032.png,0,,0,0,
33,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000033.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000033.png,2,8 10,2,0,0.6396981936641024
34,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000034.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000034.png,1,12,1,0,0.40119517369203206
35,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000035.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000035.png,2,10 12,2,0,0.13445585518671924
36,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000036.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000036.png,3,10 12 17,3,0,0.13078806129616039
37,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000037.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000037.png,4,9 10 12 17,4,0,0.28156839778925746
38,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000038.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000038.png,4,9 10 12 17,4,0,0.4011148957311729
39,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000039.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000039.png,2,9 17,2,0,0.5379527853741068
40,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000040.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000040.png,2,9 17,2,0,0.5498617017315255
41,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000041.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000041.png,2,9 17,2,0,0.4215405685462008
42,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000042.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000042.png,1,12,1,0,1.2363819879697733
43,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000043.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000043.png,1,12,1,0,0.23628688483954008
44,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000044.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000044.png,1,12,1,0,0.4003330189272614
45,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000045.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000045.png,1,12,1,0,0.605341098003497
46,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000046.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000046.png,1,12,1,0,0.544082918687784
47,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000047.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000047.png,1,12,1,0,0.5469055201324672
48,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000048.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000048.png,1,7,1,0,0.9324112889552305
49,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000049.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000049.png,2,0 7,2,0,1.1586049328330574
50,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000050.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000050.png,3,0 5 7,3,0,0.7709570230667094
51,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000051.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000051.png,3,0 5 7,3,0,0.22235860400836552
52,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000052.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000052.png,2,0 5,2,0,0.14192017862178985
53,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000053.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000053.png,2,0 5,2,0,0.26904502428696975
54,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000054.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000054.png,1,5,1,0,0.11204268535472708
55,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000055.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000055.png,3,5 16 19,3,0,0.37097881444589154
56,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000056.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000056.png,3,5 16 19,3,0,0.3671297188961068
57,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000057.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000057.png,3,5 15 19,3,0,0.09598165968206208
58,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000058.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000058.png,2,5 19,2,0,0.24049747580676853
59,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000059.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000059.png,4,5 15 16 19,4,0,0.3260174854524983
60,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000060.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000060.png,4,5 15 16 19,4,0,0.42565345754612527
61,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000061.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000061.png,4,5 15 16 19,4,0,0.7434415471469489
62,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000062.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000062.png,1,5,1,0,1.6517869612075082
63,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000063.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000063.png,2,4 5,2,0,1.3816803180411679
64,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000064.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000064.png,2,4 5,2,0,0.31611031061713235
65,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000065.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000065.png,2,4 5,2,0,0.35366074263106906
66,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000066.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000066.png,2,4 5,2,0,0.32265188608905904
67,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000067.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000067.png,1,4,1,0,0.17808577624341088
68,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000068.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000068.png,1,4,1,0,0.7957619649511583
69,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000069.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000069.png,1,4,1,0,1.1388314300560332
70,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000070.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000070.png,1,4,1,0,0.4456027239652891
71,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000071.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000071.png,2,4 18,2,0,0.8485079521020429
72,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000072.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000072.png,1,4,1,0,0.15765773105209224
73,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000073.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000073.png,4,2 4 18 20,4,0,0.3249818585771064
74,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000074.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000074.png,5,2 3 4 18 20,5,0,0.41648984965835534
75,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000075.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000075.png,4,2 3 4 20,4,0,0.3831380165105228
76,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000076.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000076.png,4,2 3 4 20,4,0,0.38563756645726854
77,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/raw_images/moving/frame_000077.png,results/real_vehicle_data/real_05x_4k_1hz/00_shared_input/aruco_observations/debug_images/moving/frame_000077.png,4,2 3 4 20,4,0,0.34045224236219374
