initialized_type,initialized_id,from_type,from_id,observed_marker_id,observer_id,frame_id,edge_quality,path_bottleneck,pnp_reprojection_rmse_px,area_px2,distance_m
observer,moving_frame_000063,marker,14,14,moving_frame_000063,63,31.16275486950509,31.16275486950509,0.0993226153617394,3406.5,2.40179566542239
observer,moving_frame_000066,marker,14,14,moving_frame_000066,66,30.17081347394339,30.17081347394339,0.1757914202889243,4070.0,2.33937164755335
observer,moving_frame_000058,marker,14,14,moving_frame_000058,58,29.062371175486025,29.062371175486025,0.11128242544722797,3188.0,2.4749044565862377
observer,moving_frame_000062,marker,14,14,moving_frame_000062,62,28.046803022638404,28.046803022638404,0.14911508751968186,3307.0,2.411089650118244
observer,moving_frame_000056,marker,14,14,moving_frame_000056,56,26.77635464077479,26.77635464077479,0.15606292831501586,3260.0,2.545592003153674
observer,moving_frame_000055,marker,14,14,moving_frame_000055,55,26.289921749329906,26.289921749329906,0.15246726898292043,3285.0,2.5612479200275367
observer,moving_frame_000061,marker,14,14,moving_frame_000061,61,24.24223735375004,24.24223735375004,0.23178899931366526,3276.0,2.421325690899893
marker,3,observer,moving_frame_000066,3,moving_frame_000066,66,35.174874749895416,30.17081347394339,0.09214044901328473,3986.5,2.2647104316951188
observer,moving_frame_000064,marker,3,3,moving_frame_000064,64,31.65960545780046,30.17081347394339,0.08824627670835347,3242.0,2.3061802787119876
observer,moving_frame_000154,marker,3,3,moving_frame_000154,154,30.026261146696786,30.026261146696786,0.03097957315847114,2434.5,2.3900501912769228
observer,moving_frame_000065,marker,3,3,moving_frame_000065,65,29.876553264774017,29.876553264774017,0.14836172539030182,3545.0,2.283707175348251
observer,moving_frame_000059,marker,3,3,moving_frame_000059,59,27.887158459645384,27.887158459645384,0.0762927636406956,2463.0,2.3601206327674227
observer,moving_frame_000053,marker,3,3,moving_frame_000053,53,27.119246063720812,27.119246063720812,0.03295600716588672,2077.5,2.481181341775124
observer,moving_frame_000060,marker,3,3,moving_frame_000060,60,26.10074662813446,26.10074662813446,0.12783800091445155,2588.0,2.3478563225891502
observer,moving_frame_000057,marker,3,3,moving_frame_000057,57,23.282370971559192,23.282370971559192,0.1422908714285202,2222.0,2.4075916049996002
observer,moving_frame_000153,marker,3,3,moving_frame_000153,153,18.376780804612075,18.376780804612075,0.26753374120144185,2144.0,2.4595054832975434
observer,moving_frame_000054,marker,3,3,moving_frame_000054,54,18.16742839611502,18.16742839611502,0.26572686145247587,2096.0,2.4742545439418957
observer,moving_frame_000039,marker,3,3,moving_frame_000039,39,15.177511545387915,15.177511545387915,0.04560167597851998,920.0,3.3413471625966253
marker,16,observer,moving_frame_000065,16,moving_frame_000065,65,30.276214061045746,29.876553264774017,0.1645715432994724,4400.5,2.609962070376281
marker,4,observer,moving_frame_000053,4,moving_frame_000053,53,26.525238813038467,26.525238813038467,0.343251215972392,8818.0,1.6264818935008636
observer,moving_frame_000081,marker,16,16,moving_frame_000081,81,47.56979765501174,29.876553264774017,0.10518333368320702,6357.0,1.8830085629061226
observer,moving_frame_000084,marker,16,16,moving_frame_000084,84,45.158904028363786,29.876553264774017,0.30034233230679247,9784.0,1.6780266455772455
observer,moving_frame_000083,marker,16,16,moving_frame_000083,83,44.07946852421265,29.876553264774017,0.24520793016183184,8190.0,1.7532493695581488
observer,moving_frame_000082,marker,16,16,moving_frame_000082,82,40.36853768126321,29.876553264774017,0.2413054936482847,7059.0,1.8244939880819262
observer,moving_frame_000080,marker,16,16,moving_frame_000080,80,39.326478967774435,29.876553264774017,0.17276764241800432,5691.0,1.9452282015543216
observer,moving_frame_000070,marker,16,16,moving_frame_000070,70,38.06751956781426,29.876553264774017,0.048163015066317476,4221.0,2.4131863909291535
observer,moving_frame_000069,marker,16,16,moving_frame_000069,69,35.644542160079205,29.876553264774017,0.0695975428800754,4092.0,2.460752626016442
observer,moving_frame_000068,marker,16,16,moving_frame_000068,68,35.45325459776555,29.876553264774017,0.051494813498692865,3904.0,2.5407916332103184
observer,moving_frame_000071,marker,16,16,moving_frame_000071,71,35.04858839221895,29.876553264774017,0.09757279850947907,4211.0,2.3621683064024155
observer,moving_frame_000073,marker,16,16,moving_frame_000073,73,34.3191096957253,29.876553264774017,0.11835769708642836,4249.0,2.306172456232744
observer,moving_frame_000079,marker,16,16,moving_frame_000079,79,31.66007918008263,29.876553264774017,0.270762755715576,5265.0,2.014264372016365
observer,moving_frame_000085,marker,16,16,moving_frame_000085,85,31.370276468757194,29.876553264774017,0.16607678429602332,11803.0,1.6217620278358025
observer,moving_frame_000067,marker,16,16,moving_frame_000067,67,24.554209885559388,24.554209885559388,0.2549804055831818,3876.0,2.5916960117869077
observer,moving_frame_000035,marker,16,16,moving_frame_000035,35,15.445225381193605,15.445225381193605,0.09818126622707495,1545.0,4.452909413803334
observer,moving_frame_000036,marker,16,16,moving_frame_000036,36,13.529535415703217,13.529535415703217,0.215986675408708,1727.0,4.315303105196388
observer,moving_frame_000027,marker,16,16,moving_frame_000027,27,12.06695525877042,12.06695525877042,0.04255920232231002,900.0,5.231716480169771
observer,moving_frame_000028,marker,16,16,moving_frame_000028,28,9.70139074679595,9.70139074679595,0.16792546653482418,915.0,5.225075695945866
observer,moving_frame_000029,marker,16,16,moving_frame_000029,29,8.22772303417629,8.22772303417629,0.28102174396413865,946.0,5.189264443624686
observer,moving_frame_000168,marker,4,4,moving_frame_000168,168,59.08608384285909,26.525238813038467,0.1843176643573695,11025.5,1.6052957395855192
observer,moving_frame_000167,marker,4,4,moving_frame_000167,167,52.92240097045817,26.525238813038467,0.19351848730842958,9244.5,1.6266261389812888
observer,moving_frame_000052,marker,4,4,moving_frame_000052,52,51.66068598327535,26.525238813038467,0.15812798693849997,7964.5,1.658868468196472
observer,moving_frame_000051,marker,4,4,moving_frame_000051,51,51.56423268479995,26.525238813038467,0.12869662849540414,7232.5,1.676032409020082
observer,moving_frame_000163,marker,4,4,moving_frame_000163,163,47.43786606961578,26.525238813038467,0.10514862154257121,5841.5,1.740168674513499
observer,moving_frame_000166,marker,4,4,moving_frame_000166,166,44.91298716468306,26.525238813038467,0.2387071043192842,7866.0,1.6562868222832785
observer,moving_frame_000050,marker,4,4,moving_frame_000050,50,42.88785995461215,26.525238813038467,0.20803311865186663,6667.0,1.7019482075987342
observer,moving_frame_000165,marker,4,4,moving_frame_000165,165,42.1649255148156,26.525238813038467,0.23685061750703107,6986.0,1.6790240056005377
observer,moving_frame_000160,marker,4,4,moving_frame_000160,160,41.5735468621491,26.525238813038467,0.08536052257008321,4541.0,1.893307962528781
observer,moving_frame_000164,marker,4,4,moving_frame_000164,164,41.47201294975898,26.525238813038467,0.21377027015269756,6393.0,1.7125706249083004
observer,moving_frame_000046,marker,4,4,moving_frame_000046,46,40.898879751620235,26.525238813038467,0.13741951526930432,5120.5,1.828971102945582
observer,moving_frame_000161,marker,4,4,moving_frame_000161,161,40.65119993409579,26.525238813038467,0.14689246842609885,5173.0,1.8092764747593035
observer,moving_frame_000049,marker,4,4,moving_frame_000049,49,34.60035827993656,26.525238813038467,0.3148812111038036,6154.0,1.7196902216052194
observer,moving_frame_000045,marker,4,4,moving_frame_000045,45,34.48601371990786,26.525238813038467,0.18759656652211995,4482.0,1.894567685747153
observer,moving_frame_000162,marker,4,4,moving_frame_000162,162,34.45777357883602,26.525238813038467,0.27283499606970213,5527.5,1.7736417174798227
observer,moving_frame_000044,marker,4,4,moving_frame_000044,44,33.48896345743511,26.525238813038467,0.15081151250817315,3895.5,1.9803548037818919
observer,moving_frame_000047,marker,4,4,moving_frame_000047,47,32.719275145179715,26.525238813038467,0.306744384901205,5518.0,1.7677130904745166
observer,moving_frame_000048,marker,4,4,moving_frame_000048,48,32.4048589726669,26.525238813038467,0.33315667919202124,5799.5,1.7484189701548625
observer,moving_frame_000158,marker,4,4,moving_frame_000158,158,31.764614221759594,26.525238813038467,0.1559188513562043,3715.0,2.062349480451794
observer,moving_frame_000159,marker,4,4,moving_frame_000159,159,30.980236866528173,26.525238813038467,0.21183473717742737,4081.5,1.9718630250468174
observer,cam_edge_0,marker,4,4,cam_edge_0,static,29.561155734243147,26.525238813038467,0.17216158635105214,4132.5,2.5050713755995706
observer,moving_frame_000042,marker,4,4,moving_frame_000042,42,25.22491257727389,25.22491257727389,0.21433951718198108,2993.0,2.1631511404539263
observer,moving_frame_000043,marker,4,4,moving_frame_000043,43,25.2206380830814,25.2206380830814,0.26879177773352425,3420.0,2.0746867992172175
