image_name,colmap_eval_aligned_x,colmap_eval_aligned_y,colmap_eval_aligned_z,gt_x,gt_y,gt_z,err_x_m,err_y_m,err_z_m,err_norm_m
moving_0179.jpg,2.12866546,-0.00143830,1.65356827,2.29090900,0.00000000,1.65000000,-0.16224354,-0.00143830,0.00356827,0.16228915
moving_0180.jpg,2.20044829,-0.00165336,1.65347561,2.36363600,0.00000000,1.65000000,-0.16318771,-0.00165336,0.00347561,0.16323309
moving_0181.jpg,2.27163871,0.00095873,1.65558883,2.43636400,0.00000000,1.65000000,-0.16472529,0.00095873,0.00558883,0.16482286
moving_0182.jpg,2.27163871,0.00095873,1.65558883,2.50909100,0.00000000,1.65000000,-0.23745229,0.00095873,0.00558883,0.23751999
moving_0183.jpg,2.41528722,0.00139304,1.65039561,2.58181800,0.00000000,1.65000000,-0.16653078,0.00139304,0.00039561,0.16653708
moving_0184.jpg,2.48686957,0.00052714,1.64987260,2.65454500,0.00000000,1.65000000,-0.16767543,0.00052714,-0.00012740,0.16767630
moving_0185.jpg,2.48686957,0.00052714,1.64987260,2.72727300,0.00000000,1.65000000,-0.24040343,0.00052714,-0.00012740,0.24040404
moving_0186.jpg,2.84557601,-0.00057213,1.65289672,2.80000000,0.00000000,1.65000000,0.04557601,-0.00057213,0.00289672,0.04567155
moving_0187.jpg,2.84557601,-0.00057213,1.65289672,2.80000000,0.00000000,1.65000000,0.04557601,-0.00057213,0.00289672,0.04567155
moving_0188.jpg,2.84557601,-0.00057213,1.65289672,2.80000000,0.00000000,1.65000000,0.04557601,-0.00057213,0.00289672,0.04567155
moving_0189.jpg,2.84557601,-0.00057213,1.65289672,2.80000000,0.00000000,1.65000000,0.04557601,-0.00057213,0.00289672,0.04567155
moving_0190.jpg,2.84557601,-0.00057213,1.65289672,2.85454500,0.00181800,1.65000000,-0.00896899,-0.00239013,0.00289672,0.00972350
moving_0191.jpg,2.84557601,-0.00057213,1.65289672,2.90909100,0.00363600,1.65000000,-0.06351499,-0.00420813,0.00289672,0.06372012
moving_0192.jpg,2.84557601,-0.00057213,1.65289672,2.96363600,0.00545500,1.65000000,-0.11805999,-0.00602713,0.00289672,0.11824922
moving_0193.jpg,2.84557601,-0.00057213,1.65289672,3.01818200,0.00727300,1.65000000,-0.17260599,-0.00784513,0.00289672,0.17280847
moving_0194.jpg,2.89917968,0.00175979,1.65228165,3.07272700,0.00909100,1.65000000,-0.17354732,-0.00733121,0.00228165,0.17371709
moving_0195.jpg,2.95221865,0.00357017,1.65200067,3.12727300,0.01090900,1.65000000,-0.17505435,-0.00733883,0.00200067,0.17521954
moving_0196.jpg,3.00790394,0.00366577,1.65222777,3.18181800,0.01272700,1.65000000,-0.17391406,-0.00906123,0.00222777,0.17416420
moving_0197.jpg,3.06213907,0.00585893,1.65292309,3.23636400,0.01454500,1.65000000,-0.17422493,-0.00868607,0.00292309,0.17446581
moving_0198.jpg,3.11491014,0.00976230,1.64966248,3.29090900,0.01636400,1.65000000,-0.17599886,-0.00660170,-0.00033752,0.17612296
moving_0199.jpg,3.16839466,0.01320636,1.65016057,3.34545500,0.01818200,1.65000000,-0.17706034,-0.00497564,0.00016057,0.17713031
moving_0200.jpg,3.22554770,0.01238511,1.65023675,3.40000000,0.02000000,1.65000000,-0.17445230,-0.00761489,0.00023675,0.17461858
moving_0201.jpg,3.27988570,0.01393782,1.65030777,3.40000000,0.02000000,1.65000000,-0.12011430,-0.00606218,0.00030777,0.12026758
moving_0202.jpg,3.33390033,0.01555915,1.65067714,3.40000000,0.02000000,1.65000000,-0.06609967,-0.00444085,0.00067714,0.06625214
moving_0203.jpg,3.38931360,0.01535799,1.65160668,3.40000000,0.02000000,1.65000000,-0.01068640,-0.00464201,0.00160668,0.01176133
moving_0204.jpg,3.46563510,0.00977824,1.65750314,3.42352900,0.01176500,1.65588200,0.04210610,-0.00198676,0.00162114,0.04218411
moving_0205.jpg,3.46563510,0.00977824,1.65750314,3.44705900,0.00352900,1.66176500,0.01857610,0.00624924,-0.00426186,0.02005712
moving_0206.jpg,3.46563510,0.00977824,1.65750314,3.47058800,-0.00470600,1.66764700,-0.00495290,0.01448424,-0.01014386,0.01836361
moving_0207.jpg,3.46563510,0.00977824,1.65750314,3.49411800,-0.01294100,1.67352900,-0.02848290,0.02271924,-0.01602586,0.03980286
moving_0208.jpg,3.46563510,0.00977824,1.65750314,3.51764700,-0.02117600,1.67941200,-0.05201190,0.03095424,-0.02190886,0.06436925
moving_0209.jpg,3.51270144,-0.00592269,1.67027554,3.54117600,-0.02941200,1.68529400,-0.02847456,0.02348931,-0.01501846,0.03985100
moving_0210.jpg,3.51270144,-0.00592269,1.67027554,3.56470600,-0.03764700,1.69117600,-0.05200456,0.03172431,-0.02090046,0.06440291
moving_0211.jpg,3.53596203,-0.01374623,1.67628499,3.58823500,-0.04588200,1.69705900,-0.05227297,0.03213577,-0.02077401,0.06478218
moving_0212.jpg,3.65325035,-0.05357084,1.70655121,3.61176500,-0.05411800,1.70294100,0.04148535,0.00054716,0.00361021,0.04164574
moving_0213.jpg,3.65325035,-0.05357084,1.70655121,3.63529400,-0.06235300,1.70882400,0.01795635,0.00878216,-0.00227279,0.02011771
moving_0214.jpg,3.65325035,-0.05357084,1.70655121,3.65882400,-0.07058800,1.71470600,-0.00557365,0.01701716,-0.00815479,0.01967612
moving_0215.jpg,3.65325035,-0.05357084,1.70655121,3.68235300,-0.07882400,1.72058800,-0.02910265,0.02525316,-0.01403679,0.04100875
moving_0216.jpg,3.67647543,-0.06093763,1.71346664,3.70588200,-0.08705900,1.72647100,-0.02940657,0.02612137,-0.01300436,0.04142687
moving_0217.jpg,3.70023751,-0.06910580,1.71906072,3.72941200,-0.09529400,1.73235300,-0.02917449,0.02618820,-0.01329228,0.04139634
moving_0218.jpg,3.72381121,-0.07712004,1.72507004,3.75294100,-0.10352900,1.73823500,-0.02912979,0.02640896,-0.01316496,0.04146437
moving_0219.jpg,3.74866531,-0.08511143,1.73179848,3.77647100,-0.11176500,1.74411800,-0.02780569,0.02665357,-0.01231952,0.04043934
moving_0220.jpg,3.77166503,-0.09453166,1.73532428,3.80000000,-0.12000000,1.75000000,-0.02833497,0.02546834,-0.01467572,0.04082749
moving_0221.jpg,3.79545945,-0.09994395,1.74171126,3.80000000,-0.12000000,1.75000000,-0.00454055,0.02005605,-0.00828874,0.02217127
moving_0222.jpg,3.81755163,-0.10807560,1.74829804,3.80000000,-0.12000000,1.75000000,0.01755163,0.01192440,-0.00170196,0.02128727
moving_0223.jpg,3.83846153,-0.11729929,1.75377764,3.80000000,-0.12000000,1.75000000,0.03846153,0.00270071,0.00377764,0.03874085
moving_0224.jpg,3.83846153,-0.11729929,1.75377764,3.82378400,-0.13197900,1.75909100,0.01467753,0.01467971,-0.00531336,0.02142791
moving_0225.jpg,3.83846153,-0.11729929,1.75377764,3.84756800,-0.14395800,1.76818200,-0.00910647,0.02665871,-0.01440436,0.03164017
moving_0226.jpg,3.83846153,-0.11729929,1.75377764,3.87135100,-0.15593700,1.77727300,-0.03288947,0.03863771,-0.02349536,0.05591620
moving_0227.jpg,3.86155982,-0.12906936,1.76122522,3.89513500,-0.16791600,1.78636400,-0.03357518,0.03884664,-0.02513878,0.05716916
moving_0228.jpg,3.88567382,-0.14023165,1.77096826,3.91891900,-0.17989500,1.79545500,-0.03324518,0.03966335,-0.02448674,0.05725403
moving_0229.jpg,3.90859301,-0.15224457,1.78109338,3.94270300,-0.19187400,1.80454500,-0.03410999,0.03962943,-0.02345162,0.05730586
moving_0230.jpg,3.93338680,-0.16286564,1.79426391,3.96648700,-0.20385300,1.81363600,-0.03310020,0.04098736,-0.01937209,0.05613257
moving_0231.jpg,3.95953687,-0.17413956,1.79735075,3.99027100,-0.21583200,1.82272700,-0.03073413,0.04169244,-0.02537625,0.05767842
moving_0232.jpg,3.98095222,-0.18658652,1.81036826,4.01405400,-0.22781100,1.83181800,-0.03310178,0.04122448,-0.02144974,0.05705503
moving_0233.jpg,4.00505253,-0.20227927,1.80635783,4.03783800,-0.23979000,1.84090900,-0.03278547,0.03751073,-0.03455117,0.06062776
moving_0234.jpg,4.02779209,-0.21196746,1.81801397,4.06162200,-0.25176900,1.85000000,-0.03382991,0.03980154,-0.03198603,0.06125137
moving_0235.jpg,4.05296524,-0.22455084,1.82555398,4.06162200,-0.25176900,1.85000000,-0.00865676,0.02721816,-0.02444602,0.03759489
moving_0236.jpg,4.07571338,-0.23541644,1.83775682,4.06162200,-0.25176900,1.85000000,0.01409138,0.01635256,-0.01224318,0.02481670
moving_0237.jpg,4.09924916,-0.24777212,1.84671763,4.06162200,-0.25176900,1.85000000,0.03762716,0.00399688,-0.00328237,0.03798094
moving_0238.jpg,4.09924916,-0.24777212,1.84671763,4.06162200,-0.25176900,1.85000000,0.03762716,0.00399688,-0.00328237,0.03798094
moving_0239.jpg,4.09924916,-0.24777212,1.84671763,4.06162200,-0.25176900,1.85000000,0.03762716,0.00399688,-0.00328237,0.03798094
moving_0240.jpg,4.09924916,-0.24777212,1.84671763,4.06162200,-0.25176900,1.85000000,0.03762716,0.00399688,-0.00328237,0.03798094
moving_0241.jpg,4.09924916,-0.24777212,1.84671763,4.06162200,-0.25176900,1.85000000,0.03762716,0.00399688,-0.00328237,0.03798094
moving_0242.jpg,4.09924916,-0.24777212,1.84671763,4.06162200,-0.25176900,1.85000000,0.03762716,0.00399688,-0.00328237,0.03798094
moving_0243.jpg,4.09924916,-0.24777212,1.84671763,4.06162200,-0.25176900,1.85000000,0.03762716,0.00399688,-0.00328237,0.03798094
moving_0244.jpg,4.09924916,-0.24777212,1.84671763,4.06162200,-0.25176900,1.85000000,0.03762716,0.00399688,-0.00328237,0.03798094
moving_0245.jpg,4.09925132,-0.24777689,1.84671607,4.06162200,-0.25176900,1.85000000,0.03762932,0.00399211,-0.00328393,0.03798272
moving_0246.jpg,4.09924916,-0.24777212,1.84671763,4.08579200,-0.23735700,1.84642900,0.01345716,-0.01041512,0.00028863,0.01701920
moving_0247.jpg,4.09925138,-0.24777689,1.84671608,4.10996200,-0.22294500,1.84285700,-0.01071062,-0.02483189,0.00385908,0.02731726
moving_0248.jpg,4.09924916,-0.24777212,1.84671763,4.13413200,-0.20853300,1.83928600,-0.03488284,-0.03923912,0.00743163,0.05302594
moving_0249.jpg,4.12349597,-0.23304095,1.84381037,4.15830100,-0.19412100,1.83571400,-0.03480503,-0.03891995,0.00809637,0.05283658
moving_0250.jpg,4.14890432,-0.21866614,1.84037696,4.18247100,-0.17970900,1.83214300,-0.03356668,-0.03895714,0.00823396,0.05207858
moving_0251.jpg,4.17097684,-0.20506580,1.83732059,4.20664100,-0.16529700,1.82857100,-0.03566416,-0.03976880,0.00874959,0.05412989
moving_0252.jpg,4.19805089,-0.19004053,1.83370727,4.23081100,-0.15088500,1.82500000,-0.03276011,-0.03915553,0.00870727,0.05178993
moving_0253.jpg,4.22179165,-0.17675326,1.83024549,4.25498100,-0.13647200,1.82142900,-0.03318935,-0.04028126,0.00881649,0.05293244
moving_0254.jpg,4.24633431,-0.16045536,1.82715187,4.27915100,-0.12206000,1.81785700,-0.03281669,-0.03839536,0.00929487,0.05135693
moving_0255.jpg,4.27054463,-0.14661161,1.82057449,4.30332100,-0.10764800,1.81428600,-0.03277637,-0.03896361,0.00628849,0.05130301
moving_0256.jpg,4.29489511,-0.13246258,1.81654732,4.32749000,-0.09323600,1.81071400,-0.03259489,-0.03922658,0.00583332,0.05133399
moving_0257.jpg,4.31726601,-0.11925419,1.81489598,4.35166000,-0.07882400,1.80714300,-0.03439399,-0.04043019,0.00775298,0.05364379
moving_0258.jpg,4.41495249,-0.05914008,1.80464113,4.37583000,-0.06441200,1.80357100,0.03912249,0.00527192,0.00107013,0.03949060
moving_0259.jpg,4.41495249,-0.05914008,1.80464113,4.40000000,-0.05000000,1.80000000,0.01495249,-0.00914008,0.00464113,0.01812893
moving_0260.jpg,4.41495249,-0.05914008,1.80464113,4.40000000,-0.05000000,1.80000000,0.01495249,-0.00914008,0.00464113,0.01812893
moving_0261.jpg,4.41495249,-0.05914008,1.80464113,4.40000000,-0.05000000,1.80000000,0.01495249,-0.00914008,0.00464113,0.01812893
moving_0262.jpg,4.41496017,-0.05915200,1.80464586,4.40000000,-0.05000000,1.80000000,0.01496017,-0.00915200,0.00464586,0.01814249
moving_0263.jpg,4.43866524,-0.04715514,1.80411955,4.43961500,-0.03615400,1.79807700,-0.00094976,-0.01100114,0.00604255,0.01258728
moving_0264.jpg,4.43866524,-0.04715514,1.80411955,4.47923100,-0.02230800,1.79615400,-0.04056576,-0.02484714,0.00796555,0.04823289
moving_0265.jpg,4.43866524,-0.04715514,1.80411955,4.51884600,-0.00846200,1.79423100,-0.08018076,-0.03869314,0.00988855,0.08957621
moving_0266.jpg,4.43866524,-0.04715514,1.80411955,4.55846200,0.00538500,1.79230800,-0.11979676,-0.05254014,0.01181155,0.13134399
moving_0267.jpg,4.63685715,0.01850070,1.78760198,4.59807700,0.01923100,1.79038500,0.03878015,-0.00073030,-0.00278302,0.03888674
moving_0268.jpg,4.63685715,0.01850070,1.78760198,4.63769200,0.03307700,1.78846200,-0.00083485,-0.01457630,-0.00086002,0.01462550
moving_0269.jpg,4.63684609,0.01846457,1.78748580,4.67730800,0.04692300,1.78653800,-0.04046191,-0.02845843,0.00094780,0.04947673
moving_0270.jpg,4.63684609,0.01846457,1.78748580,4.71692300,0.06076900,1.78461500,-0.08007691,-0.04230443,0.00287080,0.09061025
moving_0271.jpg,4.67610471,0.03397998,1.78666428,4.75653800,0.07461500,1.78269200,-0.08043329,-0.04063502,0.00397228,0.09020254
moving_0272.jpg,4.67610471,0.03397998,1.78666428,4.79615400,0.08846200,1.78076900,-0.12004929,-0.05448202,0.00589528,0.13196544
moving_0273.jpg,4.71569077,0.05125142,1.78544548,4.83576900,0.10230800,1.77884600,-0.12007823,-0.05105658,0.00659948,0.13064880
moving_0274.jpg,4.75514652,0.06354679,1.78213574,4.87538500,0.11615400,1.77692300,-0.12023848,-0.05260721,0.00521274,0.13134681
moving_0275.jpg,4.79451257,0.07972293,1.78188278,4.91500000,0.13000000,1.77500000,-0.12048743,-0.05027707,0.00688278,0.13073782
moving_0276.jpg,4.83501243,0.08834303,1.77685417,4.95461500,0.14384600,1.77307700,-0.11960257,-0.05550297,0.00377717,0.13190763
moving_0277.jpg,4.87385105,0.10638979,1.77636487,4.99423100,0.15769200,1.77115400,-0.12037995,-0.05130221,0.00521087,0.13095954
moving_0278.jpg,4.91340713,0.12062134,1.77357511,5.03384600,0.17153800,1.76923100,-0.12043887,-0.05091666,0.00434411,0.13083157
moving_0279.jpg,4.95271236,0.13422204,1.77075899,5.07346200,0.18538500,1.76730800,-0.12074964,-0.05116296,0.00345099,0.13118702
moving_0280.jpg,4.99259677,0.14741259,1.76899423,5.11307700,0.19923100,1.76538500,-0.12048023,-0.05181841,0.00360923,0.13120084
moving_0281.jpg,5.03194777,0.16118455,1.76659955,5.15269200,0.21307700,1.76346200,-0.12074423,-0.05189245,0.00313755,0.13146041
moving_0282.jpg,5.07132724,0.17479687,1.76461774,5.19230800,0.22692300,1.76153800,-0.12098076,-0.05212613,0.00307974,0.13176860
moving_0283.jpg,5.11084002,0.18891172,1.76250973,5.23192300,0.24076900,1.75961500,-0.12108298,-0.05185728,0.00289473,0.13175221
moving_0284.jpg,5.15047233,0.20325275,1.76125253,5.27153800,0.25461500,1.75769200,-0.12106567,-0.05136225,0.00356053,0.13155856
moving_0285.jpg,5.18940072,0.21684949,1.75902658,5.31115400,0.26846200,1.75576900,-0.12175328,-0.05161251,0.00325758,0.13228123
moving_0286.jpg,5.38850512,0.28679116,1.74939592,5.35076900,0.28230800,1.75384600,0.03773612,0.00448316,-0.00445008,0.03826116
moving_0287.jpg,5.38850512,0.28679116,1.74939592,5.39038500,0.29615400,1.75192300,-0.00187988,-0.00936284,-0.00252708,0.00987840
moving_0288.jpg,5.38848780,0.28676912,1.74937572,5.43000000,0.31000000,1.75000000,-0.04151220,-0.02323088,-0.00062428,0.04757443
moving_0289.jpg,5.38848780,0.28676912,1.74937572,5.43000000,0.31000000,1.75000000,-0.04151220,-0.02323088,-0.00062428,0.04757443
moving_0290.jpg,5.38848780,0.28676912,1.74937572,5.43000000,0.31000000,1.75000000,-0.04151220,-0.02323088,-0.00062428,0.04757443
moving_0291.jpg,5.42860362,0.30093641,1.74791125,5.43000000,0.31000000,1.75000000,-0.00139638,-0.00906359,-0.00208875,0.00940539
moving_0292.jpg,5.46846935,0.31524157,1.74574275,5.43000000,0.31000000,1.75000000,0.03846935,0.00524157,-0.00425725,0.03905751
moving_0293.jpg,5.46846935,0.31524157,1.74574275,5.43000000,0.31000000,1.75000000,0.03846935,0.00524157,-0.00425725,0.03905751
moving_0294.jpg,5.46846935,0.31524157,1.74574275,5.43000000,0.31000000,1.75000000,0.03846935,0.00524157,-0.00425725,0.03905751
moving_0295.jpg,5.46854476,0.31526644,1.74579992,5.43000000,0.31000000,1.75000000,0.03854476,0.00526644,-0.00420008,0.03912895
moving_0296.jpg,5.46854476,0.31526644,1.74579992,5.43000000,0.31000000,1.75000000,0.03854476,0.00526644,-0.00420008,0.03912895
moving_0297.jpg,5.46851438,0.31521744,1.74579876,5.43000000,0.31000000,1.75000000,0.03851438,0.00521744,-0.00420124,0.03909258
moving_0298.jpg,5.46851438,0.31521744,1.74579876,5.43000000,0.31000000,1.75000000,0.03851438,0.00521744,-0.00420124,0.03909258
moving_0299.jpg,5.46846935,0.31524157,1.74574275,5.43000000,0.31000000,1.75000000,0.03846935,0.00524157,-0.00425725,0.03905751
moving_0300.jpg,5.46851438,0.31521744,1.74579876,5.38181800,0.29818200,1.74545500,0.08669638,0.01703544,0.00034376,0.08835489
moving_0301.jpg,5.46846935,0.31524157,1.74574275,5.33363600,0.28636400,1.74090900,0.13483335,0.02887757,0.00483375,0.13797576
moving_0302.jpg,5.46846935,0.31524157,1.74574275,5.28545500,0.27454500,1.73636400,0.18301435,0.04069657,0.00937875,0.18771900
moving_0303.jpg,5.46846935,0.31524157,1.74574275,5.23727300,0.26272700,1.73181800,0.23119635,0.05251457,0.01392475,0.23749407
moving_0304.jpg,5.37233603,0.29046782,1.73776014,5.18909100,0.25090900,1.72727300,0.18324503,0.03955882,0.01048714,0.18775947
moving_0305.jpg,5.37233603,0.29046782,1.73776014,5.14090900,0.23909100,1.72272700,0.23142703,0.05137682,0.01503314,0.23753745
moving_0306.jpg,5.32294762,0.27778562,1.73184052,5.09272700,0.22727300,1.71818200,0.23022062,0.05051262,0.01365852,0.23609239
moving_0307.jpg,5.27449466,0.26483688,1.72714843,5.04454500,0.21545500,1.71363600,0.22994966,0.04938188,0.01351243,0.23558014
moving_0308.jpg,5.17944460,0.24222269,1.71924419,4.99636400,0.20363600,1.70909100,0.18308060,0.03858669,0.01015319,0.18737803
moving_0309.jpg,5.17944460,0.24222269,1.71924419,4.94818200,0.19181800,1.70454500,0.23126260,0.05040469,0.01469919,0.23714782
moving_0310.jpg,5.13123481,0.22994526,1.71451187,4.90000000,0.18000000,1.70000000,0.23123481,0.04994526,0.01451187,0.23701194
moving_0311.jpg,5.08307070,0.21766246,1.71012522,4.90000000,0.18000000,1.70000000,0.18307070,0.03766246,0.01012522,0.18717869
moving_0312.jpg,5.03616859,0.20576644,1.70624782,4.90000000,0.18000000,1.70000000,0.13616859,0.02576644,0.00624782,0.13872574
moving_0313.jpg,4.98734377,0.19255804,1.70097819,4.90000000,0.18000000,1.70000000,0.08734377,0.01255804,0.00097819,0.08824735
moving_0314.jpg,4.93964427,0.18101507,1.69708096,4.86363600,0.17272700,1.69545500,0.07600827,0.00828807,0.00162596,0.07647609
moving_0315.jpg,4.93961230,0.18099632,1.69708998,4.82727300,0.16545500,1.69090900,0.11233930,0.01554132,0.00618098,0.11357753
moving_0316.jpg,4.93964427,0.18101507,1.69708096,4.79090900,0.15818200,1.68636400,0.14873527,0.02283307,0.01071696,0.15085882
moving_0317.jpg,4.93962920,0.18101929,1.69706856,4.75454500,0.15090900,1.68181800,0.18508420,0.03011029,0.01525056,0.18813657
moving_0318.jpg,4.90334204,0.17326262,1.69219787,4.71818200,0.14363600,1.67727300,0.18516004,0.02962662,0.01492487,0.18810829
moving_0319.jpg,4.86742443,0.16587319,1.68809628,4.68181800,0.13636400,1.67272700,0.18560643,0.02950919,0.01536928,0.18856499
moving_0320.jpg,4.68657843,0.12887090,1.66855843,4.64545500,0.12909100,1.66818200,0.04112343,-0.00022010,0.00037643,0.04112575
moving_0321.jpg,4.68657843,0.12887090,1.66855843,4.60909100,0.12181800,1.66363600,0.07748743,0.00705290,0.00492243,0.07796330
moving_0322.jpg,4.68663032,0.12888950,1.66859129,4.57272700,0.11454500,1.65909100,0.11390332,0.01434450,0.00950029,0.11519543
moving_0323.jpg,4.68663032,0.12888950,1.66859129,4.53636400,0.10727300,1.65454500,0.15026632,0.02161650,0.01404629,0.15246160
moving_0324.jpg,4.54070441,0.09920401,1.64941507,4.50000000,0.10000000,1.65000000,0.04070441,-0.00079599,-0.00058493,0.04071639
moving_0325.jpg,4.54070441,0.09920401,1.64941507,4.50000000,0.10000000,1.65000000,0.04070441,-0.00079599,-0.00058493,0.04071639
moving_0326.jpg,4.54070441,0.09920401,1.64941507,4.50000000,0.10000000,1.65000000,0.04070441,-0.00079599,-0.00058493,0.04071639
moving_0327.jpg,4.54070441,0.09920401,1.64941507,4.50000000,0.10000000,1.65000000,0.04070441,-0.00079599,-0.00058493,0.04071639
moving_0328.jpg,4.54070441,0.09920401,1.64941507,4.46948100,0.09534100,1.65000000,0.07122341,0.00386301,-0.00058493,0.07133049
moving_0329.jpg,4.54070441,0.09920401,1.64941507,4.43896100,0.09068100,1.65000000,0.10174341,0.00852301,-0.00058493,0.10210145
moving_0330.jpg,4.54070441,0.09920401,1.64941507,4.40844200,0.08602200,1.65000000,0.13226241,0.01318201,-0.00058493,0.13291897
moving_0331.jpg,4.54070441,0.09920401,1.64941507,4.37792200,0.08136200,1.65000000,0.16278241,0.01784201,-0.00058493,0.16375834
moving_0332.jpg,4.51037060,0.09541099,1.65032712,4.34740300,0.07670300,1.65000000,0.16296760,0.01870799,0.00032712,0.16403821
moving_0333.jpg,4.47954704,0.08713785,1.65142945,4.31688300,0.07204300,1.65000000,0.16266404,0.01509485,0.00142945,0.16336918
moving_0334.jpg,4.44894087,0.08306619,1.65127497,4.28636400,0.06738400,1.65000000,0.16257687,0.01568219,0.00127497,0.16333645
moving_0335.jpg,4.38798648,0.07339588,1.65023279,4.25584400,0.06272400,1.65000000,0.13214248,0.01067188,0.00023279,0.13257292
moving_0336.jpg,4.38797598,0.07339477,1.65026983,4.22532500,0.05806500,1.65000000,0.16265098,0.01532977,0.00026983,0.16337202
moving_0337.jpg,4.35856960,0.07090526,1.65100922,4.19480500,0.05340500,1.65000000,0.16376460,0.01750026,0.00100922,0.16470010
moving_0338.jpg,4.32845374,0.06538965,1.65107205,4.16428600,0.04874600,1.65000000,0.16416774,0.01664365,0.00107205,0.16501275
moving_0339.jpg,4.29813354,0.06178588,1.65075596,4.16428600,0.04874600,1.65000000,0.13384754,0.01303988,0.00075596,0.13448336
moving_0340.jpg,4.26718783,0.05577832,1.65147840,4.16428600,0.04874600,1.65000000,0.10290183,0.00703232,0.00147840,0.10315244
moving_0341.jpg,4.23730376,0.05560766,1.65055975,4.16428600,0.04874600,1.65000000,0.07301776,0.00686166,0.00055975,0.07334159
moving_0342.jpg,4.20719596,0.04787972,1.65230672,4.16428600,0.04874600,1.65000000,0.04290996,-0.00086628,0.00230672,0.04298065
moving_0343.jpg,4.20723733,0.04791031,1.65229835,4.16428600,0.04874600,1.65000000,0.04295133,-0.00083569,0.00229835,0.04302090
moving_0344.jpg,4.20720627,0.04788440,1.65230550,4.16428600,0.04874600,1.65000000,0.04292027,-0.00086160,0.00230550,0.04299078
moving_0345.jpg,4.20721767,0.04789432,1.65230335,4.16428600,0.04874600,1.65000000,0.04293167,-0.00085168,0.00230335,0.04300185
moving_0346.jpg,4.20721418,0.04789114,1.65230290,4.16428600,0.04874600,1.65000000,0.04292818,-0.00085486,0.00230290,0.04299841
moving_0347.jpg,4.20719816,0.04788476,1.65230829,4.16428600,0.04874600,1.65000000,0.04291216,-0.00086124,0.00230829,0.04298283
moving_0348.jpg,4.20724359,0.04791365,1.65229454,4.16428600,0.04874600,1.65000000,0.04295759,-0.00083235,0.00229454,0.04302688
moving_0349.jpg,4.20725204,0.04792429,1.65229259,4.16428600,0.04874600,1.65000000,0.04296604,-0.00082171,0.00229259,0.04303500
