marker_id,corner_idx,status,x_colmap,y_colmap,z_colmap,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,note
0,0,OK,-0.4321610398880177,3.2153217194331756,-4.1217112048383795,69,69,0.40055995287037516,0.386816643682261,1.0402444706234129,
0,1,OK,-0.6757122311213756,3.212947980526778,-4.119645471242074,69,69,0.6975771885904198,0.5388385911058876,2.1790676312839516,
0,2,OK,-0.6760252022953955,3.379576517672946,-3.9382535920057564,69,69,0.6267497715471679,0.5025906039169831,2.858405544201358,
0,3,OK,-0.4315155725030615,3.3800968072168116,-3.938851182336938,69,69,0.4966199274258898,0.44620603422415434,1.4955177311904686,
1,0,OK,0.7897887027466376,2.4767274895787477,-3.7650781330282688,18,16,1.6086048510776663,1.4491697743876464,3.0953132104883183,
1,1,OK,1.0417683022897004,2.4734162320357114,-3.7654875501954614,18,18,0.9254233774042242,0.9170104498906577,1.966664135960835,
1,2,OK,1.0432610548875796,2.5694217043835788,-3.997439264899828,18,18,1.7256336478771384,1.4664096085722704,4.413211971956527,
1,3,OK,0.7905592027244734,2.5718088701652104,-3.9976387560853612,18,18,1.096668579012241,1.0245803091013101,2.1712668865842017,
2,0,OK,0.7914471737856849,2.4815898270631163,-2.024127787551573,14,14,0.382912725660029,0.344183873743543,0.7536162796648685,
2,1,OK,1.0394982841256184,2.4805735415460806,-2.0318835831475033,14,14,0.3302525640355309,0.3236356208072745,0.6619012750998213,
2,2,OK,1.0394263555882588,2.7286445701950304,-2.0337944247348547,14,14,0.5011048641179656,0.4834470539319786,1.064090531750124,
2,3,OK,0.7919451055231196,2.7299344999691493,-2.0283636327810193,14,14,0.43617846485529604,0.39017195702018675,0.9517462945467732,
3,0,OK,-1.6215083727104251,2.27575910595677,-0.39453103006271273,22,22,0.5988631219660294,0.5660697039849827,1.1090769434666465,
3,1,OK,-1.6218746459286775,2.1811368391449864,-0.16516894513153527,22,22,0.39360490569548917,0.3707417165187248,0.8842059704194083,
3,2,OK,-1.6228955002668495,2.4131243118821897,-0.06965862788296144,22,22,0.4302669721824539,0.3689896971039013,0.8655076644616947,
3,3,OK,-1.6216888626734762,2.5056530188584842,-0.29910073568024825,22,22,0.748144826689371,0.8525982001395624,1.1811599045726437,
4,0,OK,-1.620305290820082,0.3151418884108223,-0.251239386704217,30,30,0.4606787699782631,0.4358031894986426,0.9831252666339115,
4,1,OK,-1.6203534705774625,0.2195162628824602,-0.018813111583621728,30,30,0.4011458806090238,0.34428838133489315,0.8539821758900007,
4,2,OK,-1.6213078675342432,0.4495507842207638,0.07516299965105097,30,30,0.5080481358024704,0.4941484315373873,0.9278743425078191,
4,3,OK,-1.620817689820096,0.5443460281680541,-0.15641117531024729,30,30,0.470187935787349,0.502787303691345,0.9381070795159588,
5,0,OK,1.459035850798794,0.8078191621770215,2.0414302455594084,26,26,0.43387515050758974,0.45336091130990963,0.8263845033399105,
5,1,OK,1.703010508853452,0.8080248331005232,2.034144341285483,26,26,0.6040095078179499,0.5488096579805606,1.286227212570617,
